right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z
-0.803;9.801;0.415;-2.157;9.457;0.411;-0.013;5.536;-0.507;-0.089;8.493;-0.411;-0.089;8.493;-0.411;-0.307;10.028;0.109;-0.05;4.821;0.075;-0.013;5.536;-0.507;-0.05;4.821;0.075;-1.206;4.53;0.181;-3.057;5.195;3.784;-3.189;1.135;2.586;-1.206;4.53;0.181;-3.057;5.195;3.784;2.915;7.406;1.574;1.812;7.738;3.755;1.078;4.456;0.236;3.303;4.897;3.657;-2.157;9.457;0.411;-4.386;8.535;1.795;-0.307;10.028;0.109;-0.316;10.76;1.139;-4.386;8.535;1.795;-6.088;8.581;3.477;-0.05;4.821;0.075;1.078;4.456;0.236;1.416;9.492;0.219;2.915;7.406;1.574;0.118;9.887;0.547;1.416;9.492;0.219;3.303;4.897;3.657;2.564;1.002;1.924
-0.845;9.798;0.444;-2.202;9.47;0.462;-0.022;5.547;-0.501;-0.125;8.503;-0.398;-0.125;8.503;-0.398;-0.352;10.032;0.138;-0.054;4.829;0.075;-0.022;5.547;-0.501;-0.054;4.829;0.075;-1.208;4.526;0.176;-3.052;5.198;3.782;-3.185;1.138;2.584;-1.208;4.526;0.176;-3.052;5.198;3.782;2.901;7.42;1.562;1.809;7.737;3.75;1.077;4.472;0.237;3.282;4.9;3.673;-2.202;9.47;0.462;-4.414;8.579;1.895;-0.352;10.032;0.138;-0.354;10.756;1.173;-4.414;8.579;1.895;-6.118;8.535;3.575;-0.054;4.829;0.075;1.077;4.472;0.237;1.376;9.506;0.237;2.901;7.42;1.562;0.076;9.89;0.572;1.376;9.506;0.237;3.282;4.9;3.673;2.562;1.008;1.925
-0.879;9.791;0.467;-2.236;9.465;0.507;-0.025;5.553;-0.501;-0.151;8.507;-0.386;-0.151;8.507;-0.386;-0.389;10.031;0.16;-0.055;4.831;0.072;-0.025;5.553;-0.501;-0.055;4.831;0.072;-1.207;4.522;0.169;-3.043;5.199;3.778;-3.185;1.138;2.581;-1.207;4.522;0.169;-3.043;5.199;3.778;2.893;7.437;1.555;1.806;7.738;3.748;1.078;4.479;0.234;3.266;4.9;3.682;-2.236;9.465;0.507;-4.432;8.6;1.979;-0.389;10.031;0.16;-0.386;10.75;1.198;-4.432;8.6;1.979;-6.144;8.488;3.648;-0.055;4.831;0.072;1.078;4.479;0.234;1.344;9.517;0.25;2.893;7.437;1.555;0.042;9.89;0.591;1.344;9.517;0.25;3.266;4.9;3.682;2.562;1.008;1.925
-0.902;9.781;0.481;-2.258;9.455;0.542;-0.028;5.552;-0.5;-0.169;8.505;-0.38;-0.169;8.505;-0.38;-0.416;10.026;0.172;-0.055;4.827;0.07;-0.028;5.552;-0.5;-0.055;4.827;0.07;-1.206;4.514;0.166;-3.033;5.197;3.778;-3.184;1.137;2.581;-1.206;4.514;0.166;-3.033;5.197;3.778;2.891;7.453;1.551;1.807;7.739;3.748;1.079;4.479;0.231;3.259;4.898;3.684;-2.258;9.455;0.542;-4.437;8.611;2.053;-0.416;10.026;0.172;-0.404;10.746;1.209;-4.437;8.611;2.053;-6.151;8.451;3.715;-0.055;4.827;0.07;1.079;4.479;0.231;1.322;9.524;0.254;2.891;7.453;1.551;0.019;9.887;0.6;1.322;9.524;0.254;3.259;4.898;3.684;2.561;1.007;1.924
-0.913;9.775;0.486;-2.269;9.451;0.567;-0.03;5.549;-0.495;-0.181;8.502;-0.379;-0.181;8.502;-0.379;-0.43;10.022;0.173;-0.056;4.824;0.073;-0.03;5.549;-0.495;-0.056;4.824;0.073;-1.206;4.508;0.171;-3.026;5.194;3.786;-3.183;1.136;2.582;-1.206;4.508;0.171;-3.026;5.194;3.786;2.89;7.464;1.547;1.81;7.738;3.746;1.079;4.477;0.231;3.261;4.896;3.684;-2.269;9.451;0.567;-4.43;8.629;2.113;-0.43;10.022;0.173;-0.401;10.75;1.205;-4.43;8.629;2.113;-6.139;8.442;3.778;-0.056;4.824;0.073;1.079;4.477;0.231;1.311;9.526;0.247;2.89;7.464;1.547;0.008;9.886;0.599;1.311;9.526;0.247;3.261;4.896;3.684;2.561;1.005;1.923
-0.91;9.78;0.476;-2.266;9.461;0.571;-0.03;5.548;-0.489;-0.183;8.502;-0.388;-0.183;8.502;-0.388;-0.429;10.025;0.159;-0.054;4.823;0.079;-0.03;5.548;-0.489;-0.054;4.823;0.079;-1.204;4.507;0.179;-3.02;5.192;3.796;-3.182;1.137;2.583;-1.204;4.507;0.179;-3.02;5.192;3.796;2.89;7.471;1.541;1.812;7.738;3.742;1.081;4.476;0.235;3.273;4.893;3.681;-2.266;9.461;0.571;-4.415;8.667;2.148;-0.429;10.025;0.159;-0.375;10.764;1.181;-4.415;8.667;2.148;-6.105;8.49;3.834;-0.054;4.823;0.079;1.081;4.476;0.235;1.313;9.526;0.229;2.89;7.471;1.541;0.012;9.89;0.583;1.313;9.526;0.229;3.273;4.893;3.681;2.562;1.004;1.922
-0.899;9.791;0.458;-2.256;9.476;0.558;-0.03;5.551;-0.482;-0.18;8.505;-0.401;-0.18;8.505;-0.401;-0.419;10.032;0.137;-0.054;4.825;0.087;-0.03;5.551;-0.482;-0.054;4.825;0.087;-1.204;4.511;0.189;-3.015;5.19;3.81;-3.181;1.139;2.584;-1.204;4.511;0.189;-3.015;5.19;3.81;2.888;7.475;1.537;1.811;7.737;3.739;1.082;4.478;0.24;3.29;4.89;3.676;-2.256;9.476;0.558;-4.391;8.689;2.158;-0.419;10.032;0.137;-0.335;10.786;1.148;-4.391;8.689;2.158;-6.05;8.526;3.874;-0.054;4.825;0.087;1.082;4.478;0.24;1.322;9.527;0.206;2.888;7.475;1.537;0.023;9.899;0.56;1.322;9.527;0.206;3.29;4.89;3.676;2.563;1.002;1.921
-0.876;9.801;0.424;-2.233;9.485;0.52;-0.027;5.55;-0.478;-0.163;8.506;-0.425;-0.163;8.506;-0.425;-0.395;10.037;0.102;-0.05;4.826;0.092;-0.027;5.55;-0.478;-0.05;4.826;0.092;-1.201;4.514;0.196;-3.008;5.189;3.82;-3.181;1.141;2.585;-1.201;4.514;0.196;-3.008;5.189;3.82;2.89;7.477;1.539;1.811;7.736;3.742;1.084;4.476;0.244;3.312;4.887;3.667;-2.233;9.485;0.52;-4.345;8.677;2.141;-0.395;10.037;0.102;-0.284;10.806;1.098;-4.345;8.677;2.141;-5.949;8.54;3.912;-0.05;4.826;0.092;1.084;4.476;0.244;1.344;9.524;0.178;2.89;7.477;1.539;0.046;9.905;0.526;1.344;9.524;0.178;3.312;4.887;3.667;2.565;1.0;1.919
-0.842;9.805;0.375;-2.198;9.484;0.462;-0.02;5.542;-0.481;-0.133;8.499;-0.459;-0.133;8.499;-0.459;-0.358;10.037;0.053;-0.046;4.82;0.092;-0.02;5.542;-0.481;-0.046;4.82;0.092;-1.198;4.512;0.198;-3.001;5.189;3.823;-3.18;1.142;2.585;-1.198;4.512;0.198;-3.001;5.189;3.823;2.9;7.477;1.548;1.815;7.733;3.748;1.087;4.467;0.245;3.332;4.882;3.657;-2.198;9.484;0.462;-4.276;8.643;2.11;-0.358;10.037;0.053;-0.226;10.82;1.035;-4.276;8.643;2.11;-5.787;8.55;3.963;-0.046;4.82;0.092;1.087;4.467;0.245;1.378;9.513;0.144;2.9;7.477;1.548;0.081;9.906;0.48;1.378;9.513;0.144;3.332;4.882;3.657;2.565;0.995;1.917
-0.804;9.807;0.312;-2.159;9.479;0.389;-0.01;5.531;-0.491;-0.096;8.488;-0.505;-0.096;8.488;-0.505;-0.316;10.032;-0.009;-0.039;4.811;0.086;-0.01;5.531;-0.491;-0.039;4.811;0.086;-1.192;4.508;0.192;-2.996;5.191;3.816;-3.18;1.143;2.585;-1.192;4.508;0.192;-2.996;5.191;3.816;2.913;7.482;1.557;1.821;7.732;3.754;1.093;4.456;0.242;3.349;4.879;3.645;-2.159;9.479;0.389;-4.189;8.593;2.073;-0.316;10.032;-0.009;-0.172;10.83;0.96;-4.189;8.593;2.073;-5.571;8.555;4.026;-0.039;4.811;0.086;1.093;4.456;0.242;1.417;9.501;0.102;2.913;7.482;1.557;0.118;9.903;0.422;1.417;9.501;0.102;3.349;4.879;3.645;2.566;0.991;1.915
-0.765;9.81;0.239;-2.118;9.475;0.308;0.001;5.521;-0.507;-0.058;8.479;-0.559;-0.058;8.479;-0.559;-0.273;10.029;-0.081;-0.031;4.806;0.074;0.001;5.521;-0.507;-0.031;4.806;0.074;-1.185;4.507;0.181;-2.993;5.196;3.802;-3.18;1.143;2.584;-1.185;4.507;0.181;-2.993;5.196;3.802;2.922;7.49;1.564;1.821;7.732;3.757;1.1;4.448;0.234;3.361;4.878;3.634;-2.118;9.475;0.308;-4.084;8.539;2.04;-0.273;10.029;-0.081;-0.122;10.841;0.876;-4.084;8.539;2.04;-5.303;8.556;4.099;-0.031;4.806;0.074;1.1;4.448;0.234;1.458;9.492;0.053;2.922;7.49;1.564;0.158;9.902;0.355;1.458;9.492;0.053;3.361;4.878;3.634;2.567;0.988;1.913
-0.725;9.815;0.16;-2.077;9.473;0.228;0.013;5.514;-0.526;-0.02;8.472;-0.618;-0.02;8.472;-0.618;-0.23;10.028;-0.158;-0.022;4.803;0.06;0.013;5.514;-0.526;-0.022;4.803;0.06;-1.177;4.509;0.167;-2.991;5.201;3.784;-3.18;1.143;2.583;-1.177;4.509;0.167;-2.991;5.201;3.784;2.927;7.505;1.568;1.823;7.735;3.761;1.107;4.443;0.224;3.369;4.879;3.622;-2.077;9.473;0.228;-3.965;8.484;2.016;-0.23;10.028;-0.158;-0.076;10.853;0.786;-3.965;8.484;2.016;-4.988;8.554;4.178;-0.022;4.803;0.06;1.107;4.443;0.224;1.499;9.486;-0.003;2.927;7.505;1.568;0.197;9.904;0.282;1.499;9.486;-0.003;3.369;4.879;3.622;2.568;0.985;1.912
-0.688;9.819;0.082;-2.039;9.471;0.154;0.021;5.508;-0.548;0.014;8.465;-0.679;0.014;8.465;-0.679;-0.191;10.027;-0.237;-0.017;4.802;0.044;0.021;5.508;-0.548;-0.017;4.802;0.044;-1.173;4.513;0.153;-2.988;5.205;3.769;-3.181;1.143;2.582;-1.173;4.513;0.153;-2.988;5.205;3.769;2.928;7.522;1.569;1.831;7.739;3.767;1.111;4.439;0.211;3.371;4.881;3.61;-2.039;9.471;0.154;-3.834;8.426;2.004;-0.191;10.027;-0.237;-0.033;10.864;0.695;-3.834;8.426;2.004;-4.638;8.543;4.255;-0.017;4.802;0.044;1.111;4.439;0.211;1.536;9.48;-0.063;2.928;7.522;1.569;0.234;9.905;0.206;1.536;9.48;-0.063;3.371;4.881;3.61;2.569;0.983;1.91
-0.655;9.822;0.005;-2.003;9.465;0.086;0.029;5.502;-0.568;0.043;8.456;-0.739;0.043;8.456;-0.739;-0.157;10.024;-0.315;-0.012;4.8;0.029;0.029;5.502;-0.568;-0.012;4.8;0.029;-1.169;4.517;0.142;-2.983;5.207;3.759;-3.181;1.143;2.583;-1.169;4.517;0.142;-2.983;5.207;3.759;2.927;7.543;1.569;1.855;7.751;3.78;1.115;4.433;0.198;3.373;4.883;3.596;-2.003;9.465;0.086;-3.694;8.364;2.001;-0.157;10.024;-0.315;0.006;10.874;0.605;-3.694;8.364;2.001;-4.258;8.525;4.321;-0.012;4.8;0.029;1.115;4.433;0.198;1.57;9.473;-0.124;2.927;7.543;1.569;0.267;9.906;0.13;1.57;9.473;-0.124;3.373;4.883;3.596;2.569;0.98;1.909
-0.621;9.831;-0.061;-1.965;9.464;0.034;0.045;5.504;-0.584;0.073;8.456;-0.791;0.073;8.456;-0.791;-0.122;10.028;-0.384;0.001;4.807;0.019;0.045;5.504;-0.584;0.001;4.807;0.019;-1.157;4.532;0.136;-2.97;5.214;3.756;-3.181;1.15;2.582;-1.157;4.532;0.136;-2.97;5.214;3.756;2.921;7.569;1.575;1.883;7.772;3.802;1.126;4.434;0.187;3.384;4.884;3.585;-1.965;9.464;0.034;-3.539;8.301;2.011;-0.122;10.028;-0.384;0.044;10.89;0.525;-3.539;8.301;2.011;-3.851;8.501;4.375;0.001;4.807;0.019;1.126;4.434;0.187;1.604;9.472;-0.179;2.921;7.569;1.575;0.301;9.913;0.063;1.604;9.472;-0.179;3.384;4.884;3.585;2.57;0.979;1.906
-0.601;9.827;-0.121;-1.942;9.454;-0.007;0.034;5.491;-0.598;0.084;8.44;-0.837;0.084;8.44;-0.837;-0.102;10.018;-0.447;-0.008;4.798;0.008;0.034;5.491;-0.598;-0.008;4.798;0.008;-1.167;4.523;0.13;-2.971;5.209;3.753;-3.182;1.143;2.584;-1.167;4.523;0.13;-2.971;5.209;3.753;2.897;7.589;1.595;1.883;7.806;3.832;1.116;4.425;0.177;3.378;4.885;3.572;-1.942;9.454;-0.007;-3.391;8.241;2.034;-0.102;10.018;-0.447;0.071;10.892;0.449;-3.391;8.241;2.034;-3.442;8.478;4.415;-0.008;4.798;0.008;1.116;4.425;0.177;1.624;9.456;-0.229;2.897;7.589;1.595;0.322;9.906;-0.0;1.624;9.456;-0.229;3.378;4.885;3.572;2.569;0.975;1.905
-0.576;9.836;-0.172;-1.911;9.452;-0.036;0.046;5.495;-0.603;0.106;8.441;-0.876;0.106;8.441;-0.876;-0.077;10.023;-0.502;0.003;4.804;0.006;0.046;5.495;-0.603;0.003;4.804;0.006;-1.156;4.535;0.132;-2.957;5.213;3.759;-3.179;1.149;2.585;-1.156;4.535;0.132;-2.957;5.213;3.759;2.866;7.628;1.626;1.848;7.886;3.857;1.127;4.428;0.173;3.396;4.885;3.564;-1.911;9.452;-0.036;-3.227;8.186;2.063;-0.077;10.023;-0.502;0.099;10.907;0.383;-3.227;8.186;2.063;-3.026;8.459;4.432;0.003;4.804;0.006;1.127;4.428;0.173;1.65;9.46;-0.272;2.866;7.628;1.626;0.348;9.915;-0.055;1.65;9.46;-0.272;3.396;4.885;3.564;2.573;0.974;1.906
-0.565;9.833;-0.218;-1.896;9.443;-0.053;0.03;5.484;-0.608;0.107;8.427;-0.908;0.107;8.427;-0.908;-0.068;10.014;-0.553;-0.011;4.796;0.005;0.03;5.484;-0.608;-0.011;4.796;0.005;-1.17;4.524;0.133;-2.963;5.208;3.762;-3.179;1.144;2.586;-1.17;4.524;0.133;-2.963;5.208;3.762;2.825;7.668;1.662;1.793;7.997;3.877;1.114;4.423;0.172;3.393;4.886;3.554;-1.896;9.443;-0.053;-3.071;8.133;2.102;-0.068;10.014;-0.553;0.117;10.908;0.321;-3.071;8.133;2.102;-2.621;8.441;4.432;-0.011;4.796;0.005;1.114;4.423;0.172;1.661;9.448;-0.315;2.825;7.668;1.662;0.36;9.91;-0.107;1.661;9.448;-0.315;3.393;4.886;3.554;2.572;0.971;1.905
-0.552;9.835;-0.248;-1.876;9.437;-0.055;0.027;5.482;-0.606;0.114;8.422;-0.93;0.114;8.422;-0.93;-0.057;10.013;-0.589;-0.013;4.795;0.008;0.027;5.482;-0.606;-0.013;4.795;0.008;-1.171;4.523;0.139;-2.963;5.207;3.768;-3.179;1.145;2.587;-1.171;4.523;0.139;-2.963;5.207;3.768;2.788;7.716;1.701;1.736;8.115;3.896;1.112;4.422;0.174;3.401;4.885;3.551;-1.876;9.437;-0.055;-2.912;8.082;2.143;-0.057;10.013;-0.589;0.134;10.914;0.275;-2.912;8.082;2.143;-2.236;8.417;4.414;-0.013;4.795;0.008;1.112;4.422;0.174;1.674;9.446;-0.348;2.788;7.716;1.701;0.374;9.913;-0.146;1.674;9.446;-0.348;3.401;4.885;3.551;2.573;0.97;1.904
-0.542;9.838;-0.272;-1.859;9.432;-0.049;0.025;5.481;-0.603;0.118;8.419;-0.947;0.118;8.419;-0.947;-0.05;10.012;-0.617;-0.014;4.795;0.012;0.025;5.481;-0.603;-0.014;4.795;0.012;-1.172;4.525;0.146;-2.965;5.206;3.775;-3.179;1.146;2.588;-1.172;4.525;0.146;-2.965;5.206;3.775;2.759;7.772;1.74;1.68;8.233;3.908;1.112;4.422;0.176;3.406;4.884;3.549;-1.859;9.432;-0.049;-2.764;8.035;2.179;-0.05;10.012;-0.617;0.148;10.92;0.239;-2.764;8.035;2.179;-1.884;8.393;4.376;-0.014;4.795;0.012;1.112;4.422;0.176;1.686;9.449;-0.375;2.759;7.772;1.74;0.385;9.916;-0.177;1.686;9.449;-0.375;3.406;4.884;3.549;2.573;0.968;1.905
