right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z
-0.041;9.867;0.126;-1.4;9.55;0.061;0.113;5.499;-0.576;0.446;8.438;-0.665;0.446;8.438;-0.665;0.471;10.008;-0.204;0.059;4.801;0.023;0.113;5.499;-0.576;0.059;4.801;0.023;-1.106;4.574;0.178;-2.785;5.209;3.87;-3.054;1.15;2.69;-1.106;4.574;0.178;-2.785;5.209;3.87;4.29;7.703;1.012;5.714;7.625;3.023;1.172;4.379;0.153;3.611;4.866;3.419;-1.4;9.55;0.061;-2.581;7.759;1.832;0.471;10.008;-0.204;0.613;10.827;0.747;-2.581;7.759;1.832;-1.633;7.865;4.027;0.059;4.801;0.023;1.172;4.379;0.153;2.162;9.347;-0.085;4.29;7.703;1.012;0.886;9.823;0.226;2.162;9.347;-0.085;3.611;4.866;3.419;2.682;0.959;1.808
-0.001;9.868;0.141;-1.359;9.552;0.065;0.131;5.503;-0.568;0.491;8.439;-0.648;0.491;8.439;-0.648;0.515;10.008;-0.185;0.073;4.802;0.03;0.131;5.503;-0.568;0.073;4.802;0.03;-1.094;4.582;0.181;-2.771;5.208;3.875;-3.052;1.152;2.69;-1.094;4.582;0.181;-2.771;5.208;3.875;4.367;7.79;1.128;5.828;7.672;3.111;1.183;4.374;0.159;3.623;4.86;3.425;-1.359;9.552;0.065;-2.56;7.758;1.82;0.515;10.008;-0.185;0.646;10.832;0.764;-2.56;7.758;1.82;-1.63;7.86;4.022;0.073;4.802;0.03;1.183;4.374;0.159;2.214;9.359;-0.028;4.367;7.79;1.128;0.926;9.822;0.249;2.214;9.359;-0.028;3.623;4.86;3.425;2.683;0.958;1.808
0.035;9.87;0.155;-1.323;9.555;0.069;0.145;5.506;-0.56;0.53;8.44;-0.63;0.53;8.44;-0.63;0.554;10.009;-0.166;0.082;4.804;0.034;0.145;5.506;-0.56;0.082;4.804;0.034;-1.086;4.588;0.182;-2.761;5.209;3.879;-3.052;1.154;2.69;-1.086;4.588;0.182;-2.761;5.209;3.879;4.422;7.855;1.24;5.912;7.7;3.199;1.19;4.371;0.165;3.627;4.855;3.433;-1.323;9.555;0.069;-2.54;7.76;1.811;0.554;10.009;-0.166;0.674;10.837;0.78;-2.54;7.76;1.811;-1.626;7.856;4.02;0.082;4.804;0.034;1.19;4.371;0.165;2.257;9.363;0.028;4.422;7.855;1.24;0.961;9.821;0.272;2.257;9.363;0.028;3.627;4.855;3.433;2.682;0.957;1.808
0.067;9.871;0.169;-1.291;9.559;0.07;0.155;5.51;-0.554;0.566;8.44;-0.611;0.566;8.44;-0.611;0.59;10.008;-0.146;0.088;4.806;0.038;0.155;5.51;-0.554;0.088;4.806;0.038;-1.081;4.594;0.182;-2.755;5.208;3.879;-3.052;1.154;2.688;-1.081;4.594;0.182;-2.755;5.208;3.879;4.463;7.905;1.351;5.973;7.708;3.291;1.194;4.367;0.171;3.623;4.852;3.444;-1.291;9.559;0.07;-2.523;7.765;1.802;0.59;10.008;-0.146;0.695;10.843;0.796;-2.523;7.765;1.802;-1.624;7.853;4.018;0.088;4.806;0.038;1.194;4.367;0.171;2.294;9.364;0.086;4.463;7.905;1.351;0.991;9.819;0.296;2.294;9.364;0.086;3.623;4.852;3.444;2.68;0.958;1.809
0.089;9.873;0.18;-1.269;9.564;0.071;0.16;5.513;-0.549;0.591;8.44;-0.595;0.591;8.44;-0.595;0.616;10.009;-0.13;0.089;4.808;0.041;0.16;5.513;-0.549;0.089;4.808;0.041;-1.081;4.598;0.18;-2.755;5.209;3.878;-3.052;1.155;2.689;-1.081;4.598;0.18;-2.755;5.209;3.878;4.496;7.939;1.422;6.035;7.698;3.334;1.194;4.366;0.177;3.615;4.85;3.456;-1.269;9.564;0.071;-2.513;7.771;1.795;0.616;10.009;-0.13;0.707;10.85;0.809;-2.513;7.771;1.795;-1.624;7.848;4.016;0.089;4.808;0.041;1.194;4.366;0.177;2.318;9.362;0.131;4.496;7.939;1.422;1.011;9.818;0.317;2.318;9.362;0.131;3.615;4.85;3.456;2.679;0.959;1.809
0.101;9.876;0.187;-1.256;9.569;0.068;0.163;5.516;-0.541;0.608;8.441;-0.581;0.608;8.441;-0.581;0.632;10.01;-0.118;0.089;4.809;0.046;0.163;5.516;-0.541;0.089;4.809;0.046;-1.082;4.6;0.18;-2.761;5.21;3.877;-3.052;1.154;2.69;-1.082;4.6;0.18;-2.761;5.21;3.877;4.526;7.98;1.472;6.094;7.709;3.356;1.192;4.366;0.186;3.604;4.847;3.472;-1.256;9.569;0.068;-2.508;7.779;1.79;0.632;10.01;-0.118;0.708;10.859;0.814;-2.508;7.779;1.79;-1.626;7.845;4.013;0.089;4.809;0.046;1.192;4.366;0.186;2.333;9.367;0.168;4.526;7.98;1.472;1.022;9.819;0.332;2.333;9.367;0.168;3.604;4.847;3.472;2.677;0.96;1.81
0.105;9.88;0.189;-1.252;9.574;0.062;0.166;5.52;-0.532;0.62;8.444;-0.57;0.62;8.444;-0.57;0.638;10.014;-0.111;0.089;4.812;0.054;0.166;5.52;-0.532;0.089;4.812;0.054;-1.083;4.603;0.182;-2.773;5.211;3.874;-3.054;1.154;2.688;-1.083;4.603;0.182;-2.773;5.211;3.874;4.545;8.021;1.508;6.127;7.725;3.377;1.191;4.369;0.198;3.594;4.842;3.493;-1.252;9.574;0.062;-2.506;7.788;1.786;0.638;10.014;-0.111;0.698;10.873;0.813;-2.506;7.788;1.786;-1.626;7.84;4.011;0.089;4.812;0.054;1.191;4.369;0.198;2.34;9.38;0.196;4.545;8.021;1.508;1.024;9.825;0.344;2.34;9.38;0.196;3.594;4.842;3.493;2.676;0.962;1.811
0.091;9.886;0.179;-1.265;9.578;0.052;0.165;5.524;-0.521;0.617;8.448;-0.57;0.617;8.448;-0.57;0.625;10.021;-0.12;0.087;4.815;0.064;0.165;5.524;-0.521;0.087;4.815;0.064;-1.085;4.605;0.187;-2.792;5.211;3.871;-3.056;1.153;2.687;-1.085;4.605;0.187;-2.792;5.211;3.871;4.551;8.065;1.506;6.123;7.79;3.386;1.189;4.373;0.212;3.584;4.839;3.514;-1.265;9.578;0.052;-2.511;7.799;1.789;0.625;10.021;-0.12;0.672;10.89;0.795;-2.511;7.799;1.789;-1.626;7.837;4.012;0.087;4.815;0.064;1.189;4.373;0.212;2.33;9.401;0.196;4.551;8.065;1.506;1.011;9.836;0.337;2.33;9.401;0.196;3.584;4.839;3.514;2.675;0.965;1.813
0.068;9.892;0.159;-1.289;9.582;0.04;0.163;5.526;-0.511;0.602;8.452;-0.581;0.602;8.452;-0.581;0.6;10.028;-0.141;0.085;4.818;0.074;0.163;5.526;-0.511;0.085;4.818;0.074;-1.087;4.605;0.194;-2.812;5.212;3.87;-3.057;1.153;2.685;-1.087;4.605;0.194;-2.812;5.212;3.87;4.538;8.089;1.468;6.072;7.859;3.384;1.188;4.379;0.225;3.576;4.836;3.533;-1.289;9.582;0.04;-2.527;7.816;1.798;0.6;10.028;-0.141;0.638;10.908;0.765;-2.527;7.816;1.798;-1.635;7.836;4.018;0.085;4.818;0.074;1.188;4.379;0.225;2.308;9.421;0.168;4.538;8.089;1.468;0.988;9.849;0.317;2.308;9.421;0.168;3.576;4.836;3.533;2.674;0.968;1.814
0.039;9.893;0.134;-1.319;9.586;0.03;0.157;5.524;-0.506;0.576;8.452;-0.601;0.576;8.452;-0.601;0.569;10.03;-0.17;0.08;4.816;0.081;0.157;5.524;-0.506;0.08;4.816;0.081;-1.091;4.601;0.201;-2.829;5.213;3.869;-3.058;1.152;2.686;-1.091;4.601;0.201;-2.829;5.213;3.869;4.497;8.063;1.405;5.95;7.898;3.391;1.184;4.38;0.233;3.571;4.836;3.541;-1.319;9.586;0.03;-2.552;7.842;1.812;0.569;10.03;-0.17;0.604;10.918;0.728;-2.552;7.842;1.812;-1.658;7.839;4.032;0.08;4.816;0.081;1.184;4.38;0.233;2.278;9.425;0.12;4.497;8.063;1.405;0.96;9.855;0.287;2.278;9.425;0.12;3.571;4.836;3.541;2.674;0.97;1.816
0.003;9.889;0.099;-1.358;9.587;0.018;0.145;5.515;-0.51;0.538;8.446;-0.633;0.538;8.446;-0.633;0.528;10.027;-0.212;0.071;4.81;0.079;0.145;5.515;-0.51;0.071;4.81;0.079;-1.099;4.592;0.203;-2.84;5.213;3.868;-3.059;1.151;2.686;-1.099;4.592;0.203;-2.84;5.213;3.868;4.431;8.015;1.334;5.747;7.956;3.418;1.177;4.377;0.23;3.568;4.838;3.535;-1.358;9.587;0.018;-2.58;7.875;1.839;0.528;10.027;-0.212;0.568;10.92;0.68;-2.58;7.875;1.839;-1.683;7.851;4.057;0.071;4.81;0.079;1.177;4.377;0.23;2.237;9.418;0.048;4.431;8.015;1.334;0.925;9.857;0.241;2.237;9.418;0.048;3.568;4.838;3.535;2.673;0.97;1.815
-0.035;9.885;0.056;-1.398;9.586;0.006;0.13;5.506;-0.522;0.496;8.439;-0.674;0.496;8.439;-0.674;0.486;10.023;-0.263;0.061;4.803;0.07;0.13;5.506;-0.522;0.061;4.803;0.07;-1.109;4.582;0.199;-2.843;5.213;3.866;-3.059;1.151;2.686;-1.109;4.582;0.199;-2.843;5.213;3.866;4.349;7.965;1.275;5.473;8.041;3.468;1.168;4.373;0.218;3.57;4.844;3.514;-1.398;9.586;0.006;-2.593;7.908;1.875;0.486;10.023;-0.263;0.537;10.919;0.625;-2.593;7.908;1.875;-1.692;7.866;4.092;0.061;4.803;0.07;1.168;4.373;0.218;2.194;9.409;-0.032;4.349;7.965;1.275;0.89;9.857;0.186;2.194;9.409;-0.032;3.57;4.844;3.514;2.673;0.967;1.813
-0.073;9.884;0.008;-1.437;9.585;-0.007;0.116;5.501;-0.539;0.454;8.435;-0.719;0.454;8.435;-0.719;0.443;10.022;-0.319;0.051;4.8;0.056;0.116;5.501;-0.539;0.051;4.8;0.056;-1.118;4.577;0.191;-2.84;5.213;3.863;-3.059;1.151;2.685;-1.118;4.577;0.191;-2.84;5.213;3.863;4.255;7.928;1.237;5.143;8.137;3.528;1.16;4.374;0.201;3.574;4.851;3.486;-1.437;9.585;-0.007;-2.583;7.935;1.917;0.443;10.022;-0.319;0.507;10.921;0.566;-2.583;7.935;1.917;-1.664;7.884;4.126;0.051;4.8;0.056;1.16;4.374;0.201;2.152;9.407;-0.112;4.255;7.928;1.237;0.853;9.861;0.126;2.152;9.407;-0.112;3.574;4.851;3.486;2.673;0.965;1.81
-0.112;9.886;-0.046;-1.475;9.581;-0.026;0.105;5.499;-0.556;0.417;8.434;-0.765;0.417;8.434;-0.765;0.4;10.024;-0.378;0.044;4.8;0.042;0.105;5.499;-0.556;0.044;4.8;0.042;-1.123;4.574;0.183;-2.833;5.214;3.86;-3.059;1.151;2.684;-1.123;4.574;0.183;-2.833;5.214;3.86;4.154;7.911;1.233;4.773;8.239;3.598;1.155;4.378;0.185;3.581;4.859;3.462;-1.475;9.581;-0.026;-2.549;7.954;1.958;0.4;10.024;-0.378;0.475;10.926;0.502;-2.549;7.954;1.958;-1.589;7.919;4.15;0.044;4.8;0.042;1.155;4.378;0.185;2.113;9.415;-0.183;4.154;7.911;1.233;0.816;9.869;0.064;2.113;9.415;-0.183;3.581;4.859;3.462;2.674;0.964;1.809
-0.15;9.888;-0.106;-1.509;9.574;-0.058;0.098;5.497;-0.574;0.388;8.433;-0.814;0.388;8.433;-0.814;0.36;10.026;-0.443;0.042;4.802;0.028;0.098;5.497;-0.574;0.042;4.802;0.028;-1.124;4.572;0.173;-2.826;5.215;3.854;-3.057;1.151;2.683;-1.124;4.572;0.173;-2.826;5.215;3.854;4.042;7.906;1.263;4.379;8.336;3.667;1.154;4.384;0.17;3.587;4.865;3.441;-1.509;9.574;-0.058;-2.496;7.976;1.994;0.36;10.026;-0.443;0.44;10.931;0.435;-2.496;7.976;1.994;-1.473;7.997;4.157;0.042;4.802;0.028;1.154;4.384;0.17;2.077;9.426;-0.242;4.042;7.906;1.263;0.779;9.879;-0.001;2.077;9.426;-0.242;3.587;4.865;3.441;2.675;0.963;1.807
-0.187;9.887;-0.17;-1.543;9.561;-0.097;0.093;5.494;-0.587;0.362;8.428;-0.86;0.362;8.428;-0.86;0.321;10.026;-0.508;0.04;4.801;0.019;0.093;5.494;-0.587;0.04;4.801;0.019;-1.125;4.568;0.167;-2.819;5.215;3.85;-3.055;1.15;2.683;-1.125;4.568;0.167;-2.819;5.215;3.85;3.91;7.901;1.32;3.964;8.413;3.732;1.155;4.388;0.161;3.592;4.869;3.429;-1.543;9.561;-0.097;-2.433;8.001;2.027;0.321;10.026;-0.508;0.402;10.935;0.365;-2.433;8.001;2.027;-1.335;8.113;4.15;0.04;4.801;0.019;1.155;4.388;0.161;2.042;9.434;-0.291;3.91;7.901;1.32;0.741;9.888;-0.065;2.042;9.434;-0.291;3.592;4.869;3.429;2.677;0.964;1.806
-0.222;9.883;-0.233;-1.573;9.545;-0.138;0.089;5.488;-0.596;0.341;8.42;-0.903;0.341;8.42;-0.903;0.286;10.022;-0.571;0.039;4.798;0.013;0.089;5.488;-0.596;0.039;4.798;0.013;-1.125;4.561;0.163;-2.816;5.215;3.846;-3.054;1.149;2.685;-1.125;4.561;0.163;-2.816;5.215;3.846;3.761;7.89;1.398;3.542;8.464;3.786;1.155;4.39;0.158;3.594;4.872;3.424;-1.573;9.545;-0.138;-2.367;8.033;2.058;0.286;10.022;-0.571;0.363;10.935;0.298;-2.367;8.033;2.058;-1.195;8.251;4.133;0.039;4.798;0.013;1.155;4.39;0.158;2.01;9.437;-0.327;3.761;7.89;1.398;0.706;9.893;-0.125;2.01;9.437;-0.327;3.594;4.872;3.424;2.678;0.964;1.808
-0.252;9.881;-0.292;-1.6;9.535;-0.178;0.086;5.484;-0.603;0.325;8.414;-0.941;0.325;8.414;-0.941;0.257;10.019;-0.629;0.037;4.797;0.011;0.086;5.484;-0.603;0.037;4.797;0.011;-1.126;4.558;0.16;-2.818;5.217;3.842;-3.055;1.15;2.685;-1.126;4.558;0.16;-2.818;5.217;3.842;3.6;7.878;1.489;3.124;8.494;3.829;1.154;4.394;0.158;3.591;4.874;3.427;-1.6;9.535;-0.178;-2.308;8.068;2.078;0.257;10.019;-0.629;0.327;10.937;0.236;-2.308;8.068;2.078;-1.07;8.385;4.101;0.037;4.797;0.011;1.154;4.394;0.158;1.982;9.438;-0.35;3.6;7.878;1.489;0.675;9.898;-0.178;1.982;9.438;-0.35;3.591;4.874;3.427;2.677;0.965;1.811
-0.278;9.88;-0.345;-1.623;9.53;-0.218;0.082;5.482;-0.608;0.312;8.409;-0.974;0.312;8.409;-0.974;0.234;10.017;-0.679;0.034;4.798;0.009;0.082;5.482;-0.608;0.034;4.798;0.009;-1.129;4.555;0.157;-2.823;5.219;3.837;-3.055;1.15;2.685;-1.129;4.555;0.157;-2.823;5.219;3.837;3.431;7.866;1.586;2.712;8.505;3.857;1.152;4.398;0.16;3.584;4.876;3.433;-1.623;9.53;-0.218;-2.264;8.105;2.084;0.234;10.017;-0.679;0.297;10.939;0.182;-2.264;8.105;2.084;-0.971;8.504;4.058;0.034;4.798;0.009;1.152;4.398;0.16;1.958;9.439;-0.36;3.431;7.866;1.586;0.648;9.903;-0.224;1.958;9.439;-0.36;3.584;4.876;3.433;2.676;0.968;1.813
-0.3;9.879;-0.392;-1.645;9.528;-0.259;0.075;5.48;-0.614;0.301;8.405;-1.002;0.301;8.405;-1.002;0.214;10.014;-0.721;0.028;4.798;0.005;0.075;5.48;-0.614;0.028;4.798;0.005;-1.134;4.553;0.152;-2.828;5.221;3.831;-3.056;1.15;2.685;-1.134;4.553;0.152;-2.828;5.221;3.831;3.266;7.858;1.679;2.327;8.507;3.865;1.147;4.403;0.161;3.573;4.879;3.438;-1.645;9.528;-0.259;-2.245;8.135;2.073;0.214;10.014;-0.721;0.271;10.94;0.136;-2.245;8.135;2.073;-0.915;8.596;4.008;0.028;4.798;0.005;1.147;4.403;0.161;1.937;9.44;-0.361;3.266;7.858;1.679;0.624;9.906;-0.261;1.937;9.44;-0.361;3.573;4.879;3.438;2.674;0.97;1.814
