right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z
-0.34;9.903;-0.046;-1.674;9.494;-0.083;0.051;5.53;-0.594;0.273;8.477;-0.752;0.273;8.477;-0.752;0.176;10.063;-0.363;0.0;4.827;0.0;0.051;5.53;-0.594;0.0;4.827;0.0;-1.162;4.564;0.117;-2.928;5.27;3.755;-2.648;1.079;3.207;-1.162;4.564;0.117;-2.928;5.27;3.755;3.046;7.452;1.746;1.657;7.712;3.766;1.12;4.437;0.161;3.521;5.031;3.438;-1.674;9.494;-0.083;-2.586;7.602;1.741;0.176;10.063;-0.363;0.574;10.85;0.542;-2.586;7.602;1.741;-1.331;7.896;3.757;0.0;4.827;0.0;1.12;4.437;0.161;1.886;9.434;-0.031;3.046;7.452;1.746;0.584;9.925;0.092;1.886;9.434;-0.031;3.521;5.031;3.438;2.62;0.871;2.658
-0.328;9.907;-0.061;-1.664;9.503;-0.097;0.058;5.531;-0.597;0.278;8.477;-0.763;0.278;8.477;-0.763;0.189;10.065;-0.377;0.006;4.83;-0.0;0.058;5.531;-0.597;0.006;4.83;-0.0;-1.156;4.569;0.117;-2.92;5.271;3.757;-2.647;1.08;3.208;-1.156;4.569;0.117;-2.92;5.271;3.757;3.06;7.402;1.683;1.736;7.707;3.741;1.126;4.44;0.163;3.526;5.029;3.441;-1.664;9.503;-0.097;-2.582;7.621;1.734;0.189;10.065;-0.377;0.601;10.852;0.521;-2.582;7.621;1.734;-1.332;7.903;3.755;0.006;4.83;-0.0;1.126;4.44;0.163;1.893;9.421;-0.046;3.06;7.402;1.683;0.596;9.926;0.078;1.893;9.421;-0.046;3.526;5.029;3.441;2.62;0.871;2.658
-0.314;9.911;-0.071;-1.651;9.509;-0.109;0.065;5.532;-0.6;0.284;8.478;-0.774;0.284;8.478;-0.774;0.203;10.066;-0.388;0.014;4.833;-0.001;0.065;5.532;-0.6;0.014;4.833;-0.001;-1.148;4.57;0.115;-2.912;5.273;3.755;-2.645;1.081;3.208;-1.148;4.57;0.115;-2.912;5.273;3.755;3.096;7.326;1.563;1.907;7.713;3.688;1.134;4.445;0.166;3.53;5.026;3.448;-1.651;9.509;-0.109;-2.576;7.632;1.724;0.203;10.066;-0.388;0.62;10.853;0.508;-2.576;7.632;1.724;-1.333;7.908;3.751;0.014;4.833;-0.001;1.134;4.445;0.166;1.896;9.401;-0.076;3.096;7.326;1.563;0.61;9.924;0.067;1.896;9.401;-0.076;3.53;5.026;3.448;2.621;0.87;2.659
-0.304;9.922;-0.072;-1.641;9.521;-0.114;0.064;5.541;-0.604;0.281;8.487;-0.782;0.281;8.487;-0.782;0.213;10.074;-0.39;0.015;4.844;-0.003;0.064;5.541;-0.604;0.015;4.844;-0.003;-1.147;4.577;0.112;-2.911;5.274;3.752;-2.642;1.083;3.207;-1.147;4.577;0.112;-2.911;5.274;3.752;3.145;7.242;1.395;2.192;7.728;3.617;1.136;4.462;0.168;3.525;5.031;3.458;-1.641;9.521;-0.114;-2.568;7.639;1.713;0.213;10.074;-0.39;0.631;10.859;0.507;-2.568;7.639;1.713;-1.333;7.907;3.745;0.015;4.844;-0.003;1.136;4.462;0.168;1.891;9.378;-0.12;3.145;7.242;1.395;0.62;9.928;0.062;1.891;9.378;-0.12;3.525;5.031;3.458;2.621;0.875;2.658
-0.294;9.924;-0.066;-1.631;9.523;-0.112;0.062;5.541;-0.607;0.276;8.487;-0.785;0.276;8.487;-0.785;0.221;10.073;-0.388;0.014;4.845;-0.004;0.062;5.541;-0.607;0.014;4.845;-0.004;-1.146;4.575;0.111;-2.91;5.274;3.751;-2.642;1.082;3.206;-1.146;4.575;0.111;-2.91;5.274;3.751;3.209;7.165;1.211;2.598;7.732;3.532;1.137;4.468;0.169;3.52;5.031;3.463;-1.631;9.523;-0.112;-2.562;7.636;1.708;0.221;10.073;-0.388;0.635;10.857;0.512;-2.562;7.636;1.708;-1.331;7.903;3.742;0.014;4.845;-0.004;1.137;4.468;0.169;1.881;9.346;-0.171;3.209;7.165;1.211;0.631;9.924;0.061;1.881;9.346;-0.171;3.52;5.031;3.463;2.621;0.875;2.659
-0.29;9.927;-0.054;-1.627;9.529;-0.1;0.055;5.543;-0.608;0.266;8.49;-0.783;0.266;8.49;-0.783;0.223;10.075;-0.382;0.009;4.848;-0.004;0.055;5.543;-0.608;0.009;4.848;-0.004;-1.15;4.576;0.112;-2.912;5.274;3.754;-2.642;1.082;3.207;-1.15;4.576;0.112;-2.912;5.274;3.754;3.286;7.126;1.045;3.092;7.723;3.429;1.133;4.472;0.167;3.515;5.033;3.463;-1.627;9.529;-0.1;-2.562;7.634;1.709;0.223;10.075;-0.382;0.633;10.859;0.52;-2.562;7.634;1.709;-1.331;7.901;3.744;0.009;4.848;-0.004;1.133;4.472;0.167;1.867;9.323;-0.218;3.286;7.126;1.045;0.637;9.923;0.062;1.867;9.323;-0.218;3.515;5.033;3.463;2.621;0.876;2.658
-0.288;9.93;-0.036;-1.626;9.534;-0.08;0.046;5.545;-0.606;0.254;8.492;-0.774;0.254;8.492;-0.774;0.22;10.078;-0.371;0.002;4.849;-0.003;0.046;5.545;-0.606;0.002;4.849;-0.003;-1.157;4.577;0.118;-2.915;5.273;3.761;-2.641;1.083;3.208;-1.157;4.577;0.118;-2.915;5.273;3.761;3.39;7.146;0.93;3.636;7.719;3.316;1.127;4.474;0.164;3.508;5.035;3.46;-1.626;9.534;-0.08;-2.569;7.632;1.719;0.22;10.078;-0.371;0.627;10.862;0.532;-2.569;7.632;1.719;-1.331;7.9;3.75;0.002;4.849;-0.003;1.127;4.474;0.164;1.856;9.313;-0.247;3.39;7.146;0.93;0.64;9.924;0.067;1.856;9.313;-0.247;3.508;5.035;3.46;2.62;0.876;2.658
-0.285;9.931;-0.017;-1.624;9.538;-0.057;0.036;5.546;-0.604;0.248;8.494;-0.763;0.248;8.494;-0.763;0.22;10.079;-0.358;-0.005;4.849;-0.002;0.036;5.546;-0.604;-0.005;4.849;-0.002;-1.164;4.578;0.124;-2.915;5.272;3.771;-2.642;1.083;3.209;-1.164;4.578;0.124;-2.915;5.272;3.771;3.53;7.233;0.886;4.162;7.732;3.217;1.119;4.472;0.158;3.503;5.037;3.452;-1.624;9.538;-0.057;-2.579;7.632;1.73;0.22;10.079;-0.358;0.622;10.865;0.546;-2.579;7.632;1.73;-1.333;7.897;3.757;-0.005;4.849;-0.002;1.119;4.472;0.158;1.861;9.32;-0.251;3.53;7.233;0.886;0.645;9.924;0.075;1.861;9.32;-0.251;3.503;5.037;3.452;2.62;0.877;2.657
-0.274;9.928;0.001;-1.614;9.539;-0.036;0.031;5.545;-0.601;0.255;8.492;-0.75;0.255;8.492;-0.75;0.228;10.077;-0.343;-0.009;4.846;-0.001;0.031;5.545;-0.601;-0.009;4.846;-0.001;-1.169;4.579;0.131;-2.909;5.273;3.784;-2.642;1.085;3.209;-1.169;4.579;0.131;-2.909;5.273;3.784;3.708;7.388;0.91;4.638;7.778;3.16;1.114;4.464;0.152;3.504;5.04;3.44;-1.614;9.539;-0.036;-2.588;7.632;1.74;0.228;10.077;-0.343;0.621;10.868;0.561;-2.588;7.632;1.74;-1.337;7.894;3.763;-0.009;4.846;-0.001;1.114;4.464;0.152;1.888;9.345;-0.227;3.708;7.388;0.91;0.656;9.922;0.087;1.888;9.345;-0.227;3.504;5.04;3.44;2.62;0.877;2.656
-0.255;9.916;0.015;-1.596;9.531;-0.02;0.035;5.536;-0.599;0.277;8.482;-0.738;0.277;8.482;-0.738;0.246;10.066;-0.33;-0.007;4.835;-0.001;0.035;5.536;-0.599;-0.007;4.835;-0.001;-1.167;4.576;0.137;-2.89;5.272;3.798;-2.643;1.084;3.212;-1.167;4.576;0.137;-2.89;5.272;3.798;3.897;7.582;0.972;5.054;7.854;3.132;1.115;4.443;0.142;3.511;5.035;3.422;-1.596;9.531;-0.02;-2.592;7.628;1.748;0.246;10.066;-0.33;0.621;10.864;0.575;-2.592;7.628;1.748;-1.337;7.889;3.769;-0.007;4.835;-0.001;1.115;4.443;0.142;1.932;9.376;-0.191;3.897;7.582;0.972;0.676;9.912;0.098;1.932;9.376;-0.191;3.511;5.035;3.422;2.62;0.871;2.655
-0.229;9.913;0.026;-1.571;9.53;-0.012;0.042;5.537;-0.594;0.308;8.481;-0.726;0.308;8.481;-0.726;0.272;10.065;-0.317;-0.002;4.834;0.001;0.042;5.537;-0.594;-0.002;4.834;0.001;-1.163;4.581;0.143;-2.871;5.273;3.811;-2.641;1.086;3.212;-1.163;4.581;0.143;-2.871;5.273;3.811;4.065;7.797;1.065;5.39;7.957;3.138;1.119;4.435;0.138;3.52;5.035;3.413;-1.571;9.53;-0.012;-2.587;7.627;1.744;0.272;10.065;-0.317;0.617;10.87;0.593;-2.587;7.627;1.744;-1.338;7.886;3.769;-0.002;4.834;0.001;1.119;4.435;0.138;1.983;9.421;-0.143;4.065;7.797;1.065;0.701;9.912;0.113;1.983;9.421;-0.143;3.52;5.035;3.413;2.622;0.871;2.653
-0.195;9.913;0.035;-1.537;9.529;-0.011;0.054;5.54;-0.588;0.351;8.482;-0.714;0.351;8.482;-0.714;0.31;10.065;-0.303;0.008;4.835;0.004;0.054;5.54;-0.588;0.008;4.835;0.004;-1.154;4.588;0.147;-2.851;5.274;3.822;-2.639;1.088;3.213;-1.154;4.588;0.147;-2.851;5.274;3.822;4.202;7.994;1.175;5.651;8.046;3.17;1.126;4.43;0.138;3.529;5.033;3.411;-1.537;9.529;-0.011;-2.572;7.626;1.734;0.31;10.065;-0.303;0.61;10.878;0.616;-2.572;7.626;1.734;-1.336;7.884;3.767;0.008;4.835;0.004;1.126;4.43;0.138;2.039;9.464;-0.087;4.202;7.994;1.175;0.734;9.911;0.132;2.039;9.464;-0.087;3.529;5.033;3.411;2.624;0.87;2.654
-0.154;9.912;0.041;-1.496;9.531;-0.016;0.069;5.544;-0.583;0.401;8.482;-0.702;0.401;8.482;-0.702;0.356;10.064;-0.288;0.019;4.837;0.007;0.069;5.544;-0.583;0.019;4.837;0.007;-1.145;4.595;0.15;-2.831;5.276;3.83;-2.638;1.089;3.214;-1.145;4.595;0.15;-2.831;5.276;3.83;4.307;8.153;1.289;5.844;8.111;3.217;1.135;4.425;0.139;3.538;5.029;3.412;-1.496;9.531;-0.016;-2.552;7.628;1.718;0.356;10.064;-0.288;0.603;10.886;0.639;-2.552;7.628;1.718;-1.334;7.884;3.762;0.019;4.837;0.007;1.135;4.425;0.139;2.095;9.496;-0.029;4.307;8.153;1.289;0.774;9.91;0.152;2.095;9.496;-0.029;3.538;5.029;3.412;2.624;0.868;2.654
