right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z
-0.172;9.863;-0.015;-1.514;9.476;-0.008;0.065;5.492;-0.595;0.346;8.432;-0.783;0.346;8.432;-0.783;0.328;10.012;-0.36;0.029;4.803;0.017;0.065;5.492;-0.595;0.029;4.803;0.017;-1.131;4.555;0.18;-2.686;5.214;3.921;-2.991;1.157;2.744;-1.131;4.555;0.18;-2.686;5.214;3.921;4.1;7.544;0.556;5.711;7.474;2.421;1.15;4.407;0.149;3.625;4.882;3.39;-1.514;9.476;-0.008;-2.458;7.688;1.902;0.328;10.012;-0.36;0.461;10.847;0.579;-2.458;7.688;1.902;-1.357;7.881;4.018;0.029;4.803;0.017;1.15;4.407;0.149;2.006;9.356;-0.32;4.1;7.544;0.556;0.758;9.851;0.066;2.006;9.356;-0.32;3.625;4.882;3.39;2.712;0.976;1.768
-0.113;9.864;0.001;-1.457;9.483;-0.003;0.081;5.495;-0.59;0.399;8.432;-0.769;0.399;8.432;-0.769;0.39;10.011;-0.341;0.04;4.805;0.02;0.081;5.495;-0.59;0.04;4.805;0.02;-1.121;4.564;0.183;-2.667;5.212;3.93;-2.989;1.159;2.745;-1.121;4.564;0.183;-2.667;5.212;3.93;4.239;7.654;0.638;5.904;7.527;2.453;1.159;4.401;0.151;3.643;4.878;3.384;-1.457;9.483;-0.003;-2.433;7.69;1.887;0.39;10.011;-0.341;0.517;10.845;0.599;-2.433;7.69;1.887;-1.352;7.878;4.013;0.04;4.805;0.02;1.159;4.401;0.151;2.08;9.369;-0.272;4.239;7.654;0.638;0.817;9.845;0.086;2.08;9.369;-0.272;3.643;4.878;3.384;2.713;0.974;1.768
-0.055;9.865;0.017;-1.401;9.492;0.002;0.092;5.499;-0.587;0.449;8.432;-0.756;0.449;8.432;-0.756;0.451;10.01;-0.322;0.047;4.808;0.022;0.092;5.499;-0.587;0.047;4.808;0.022;-1.116;4.574;0.183;-2.653;5.211;3.936;-2.989;1.161;2.745;-1.116;4.574;0.183;-2.653;5.211;3.936;4.358;7.749;0.724;6.057;7.584;2.504;1.163;4.396;0.152;3.651;4.876;3.382;-1.401;9.492;0.002;-2.409;7.696;1.873;0.451;10.01;-0.322;0.573;10.843;0.619;-2.409;7.696;1.873;-1.346;7.875;4.009;0.047;4.808;0.022;1.163;4.396;0.152;2.149;9.377;-0.226;4.358;7.749;0.724;0.874;9.839;0.107;2.149;9.377;-0.226;3.651;4.876;3.382;2.712;0.973;1.767
-0.001;9.867;0.031;-1.348;9.502;0.007;0.103;5.503;-0.585;0.495;8.432;-0.744;0.495;8.432;-0.744;0.508;10.008;-0.305;0.053;4.811;0.022;0.103;5.503;-0.585;0.053;4.811;0.022;-1.112;4.584;0.182;-2.644;5.211;3.938;-2.988;1.162;2.745;-1.112;4.584;0.182;-2.644;5.211;3.938;4.454;7.827;0.817;6.168;7.636;2.579;1.166;4.392;0.152;3.65;4.873;3.386;-1.348;9.502;0.007;-2.387;7.706;1.86;0.508;10.008;-0.305;0.626;10.841;0.637;-2.387;7.706;1.86;-1.341;7.874;4.006;0.053;4.811;0.022;1.166;4.392;0.152;2.213;9.38;-0.182;4.454;7.827;0.817;0.928;9.833;0.126;2.213;9.38;-0.182;3.65;4.873;3.386;2.71;0.972;1.767
0.047;9.869;0.044;-1.302;9.512;0.011;0.114;5.506;-0.582;0.536;8.432;-0.732;0.536;8.432;-0.732;0.56;10.006;-0.289;0.058;4.813;0.023;0.114;5.506;-0.582;0.058;4.813;0.023;-1.108;4.592;0.18;-2.639;5.211;3.939;-2.988;1.162;2.745;-1.108;4.592;0.18;-2.639;5.211;3.939;4.524;7.882;0.907;6.246;7.67;2.659;1.169;4.388;0.156;3.643;4.871;3.396;-1.302;9.512;0.011;-2.368;7.717;1.849;0.56;10.006;-0.289;0.674;10.839;0.654;-2.368;7.717;1.849;-1.337;7.872;4.003;0.058;4.813;0.023;1.169;4.388;0.156;2.267;9.378;-0.141;4.524;7.882;0.907;0.975;9.827;0.144;2.267;9.378;-0.141;3.643;4.871;3.396;2.709;0.972;1.767
0.089;9.871;0.054;-1.262;9.522;0.012;0.124;5.509;-0.578;0.571;8.431;-0.721;0.571;8.431;-0.721;0.605;10.005;-0.275;0.064;4.815;0.026;0.124;5.509;-0.578;0.064;4.815;0.026;-1.104;4.599;0.179;-2.638;5.212;3.937;-2.988;1.163;2.744;-1.104;4.599;0.179;-2.638;5.212;3.937;4.572;7.914;0.992;6.294;7.679;2.741;1.173;4.385;0.162;3.632;4.868;3.413;-1.262;9.522;0.012;-2.353;7.729;1.838;0.605;10.005;-0.275;0.715;10.837;0.669;-2.353;7.729;1.838;-1.336;7.871;4.0;0.064;4.815;0.026;1.173;4.385;0.162;2.311;9.371;-0.104;4.572;7.914;0.992;1.016;9.821;0.16;2.311;9.371;-0.104;3.632;4.868;3.413;2.706;0.974;1.769
0.121;9.873;0.061;-1.232;9.53;0.011;0.133;5.512;-0.574;0.598;8.431;-0.713;0.598;8.431;-0.713;0.639;10.004;-0.264;0.068;4.817;0.03;0.133;5.512;-0.574;0.068;4.817;0.03;-1.101;4.605;0.177;-2.642;5.213;3.933;-2.988;1.162;2.744;-1.101;4.605;0.177;-2.642;5.213;3.933;4.6;7.93;1.064;6.319;7.672;2.813;1.175;4.384;0.169;3.617;4.865;3.433;-1.232;9.53;0.011;-2.341;7.739;1.827;0.639;10.004;-0.264;0.745;10.835;0.681;-2.341;7.739;1.827;-1.335;7.869;3.995;0.068;4.817;0.03;1.175;4.384;0.169;2.343;9.362;-0.073;4.6;7.93;1.064;1.046;9.817;0.173;2.343;9.362;-0.073;3.617;4.865;3.433;2.705;0.976;1.771
0.145;9.874;0.069;-1.209;9.536;0.012;0.138;5.513;-0.568;0.617;8.43;-0.704;0.617;8.43;-0.704;0.666;10.002;-0.254;0.069;4.818;0.034;0.138;5.513;-0.568;0.069;4.818;0.034;-1.101;4.608;0.177;-2.649;5.214;3.93;-2.988;1.162;2.743;-1.101;4.608;0.177;-2.649;5.214;3.93;4.625;7.943;1.117;6.353;7.666;2.854;1.174;4.382;0.178;3.601;4.863;3.454;-1.209;9.536;0.012;-2.33;7.745;1.821;0.666;10.002;-0.254;0.768;10.833;0.692;-2.33;7.745;1.821;-1.332;7.864;3.993;0.069;4.818;0.034;1.174;4.382;0.178;2.367;9.35;-0.048;4.625;7.943;1.117;1.07;9.812;0.185;2.367;9.35;-0.048;3.601;4.863;3.454;2.702;0.978;1.773
0.163;9.873;0.073;-1.192;9.54;0.012;0.137;5.513;-0.566;0.63;8.427;-0.699;0.63;8.427;-0.699;0.685;9.999;-0.248;0.065;4.818;0.036;0.137;5.513;-0.566;0.065;4.818;0.036;-1.106;4.61;0.176;-2.659;5.214;3.927;-2.989;1.161;2.743;-1.106;4.61;0.176;-2.659;5.214;3.927;4.647;7.967;1.169;6.381;7.679;2.898;1.169;4.38;0.183;3.582;4.863;3.468;-1.192;9.54;0.012;-2.324;7.751;1.816;0.685;9.999;-0.248;0.783;10.831;0.698;-2.324;7.751;1.816;-1.33;7.859;3.991;0.065;4.818;0.036;1.169;4.38;0.183;2.385;9.341;-0.026;4.647;7.967;1.169;1.087;9.807;0.192;2.385;9.341;-0.026;3.582;4.863;3.468;2.699;0.98;1.775
0.178;9.872;0.077;-1.178;9.544;0.011;0.132;5.513;-0.565;0.644;8.424;-0.694;0.644;8.424;-0.694;0.703;9.996;-0.241;0.058;4.818;0.037;0.132;5.513;-0.565;0.058;4.818;0.037;-1.113;4.611;0.174;-2.668;5.215;3.925;-2.991;1.16;2.743;-1.113;4.611;0.174;-2.668;5.215;3.925;4.669;8.006;1.238;6.405;7.705;2.964;1.161;4.378;0.185;3.567;4.865;3.476;-1.178;9.544;0.011;-2.32;7.758;1.813;0.703;9.996;-0.241;0.793;10.83;0.703;-2.32;7.758;1.813;-1.329;7.853;3.989;0.058;4.818;0.037;1.161;4.378;0.185;2.404;9.338;0.003;4.669;8.006;1.238;1.101;9.802;0.201;2.404;9.338;0.003;3.567;4.865;3.476;2.697;0.982;1.776
0.19;9.872;0.081;-1.167;9.548;0.012;0.126;5.514;-0.564;0.657;8.423;-0.686;0.657;8.423;-0.686;0.716;9.994;-0.234;0.05;4.819;0.037;0.126;5.514;-0.564;0.05;4.819;0.037;-1.121;4.614;0.173;-2.676;5.215;3.924;-2.993;1.16;2.742;-1.121;4.614;0.173;-2.676;5.215;3.924;4.691;8.056;1.312;6.427;7.74;3.033;1.153;4.378;0.186;3.557;4.865;3.477;-1.167;9.548;0.012;-2.319;7.769;1.814;0.716;9.994;-0.234;0.798;10.833;0.707;-2.319;7.769;1.814;-1.329;7.849;3.991;0.05;4.819;0.037;1.153;4.378;0.186;2.42;9.342;0.037;4.691;8.056;1.312;1.112;9.799;0.211;2.42;9.342;0.037;3.557;4.865;3.477;2.694;0.982;1.775
0.193;9.872;0.084;-1.164;9.552;0.011;0.124;5.517;-0.563;0.666;8.423;-0.679;0.666;8.423;-0.679;0.722;9.995;-0.228;0.047;4.821;0.037;0.124;5.517;-0.563;0.047;4.821;0.037;-1.124;4.616;0.172;-2.683;5.215;3.922;-2.994;1.159;2.742;-1.124;4.616;0.172;-2.683;5.215;3.922;4.707;8.107;1.365;6.447;7.779;3.081;1.15;4.38;0.187;3.555;4.864;3.478;-1.164;9.552;0.011;-2.322;7.78;1.816;0.722;9.995;-0.228;0.792;10.841;0.707;-2.322;7.78;1.816;-1.33;7.844;3.993;0.047;4.821;0.037;1.15;4.38;0.187;2.428;9.353;0.066;4.707;8.107;1.365;1.115;9.801;0.219;2.428;9.353;0.066;3.555;4.864;3.478;2.694;0.981;1.774
0.189;9.873;0.079;-1.168;9.553;0.005;0.128;5.518;-0.56;0.671;8.425;-0.679;0.671;8.425;-0.679;0.719;9.998;-0.231;0.052;4.822;0.04;0.128;5.518;-0.56;0.052;4.822;0.04;-1.12;4.617;0.174;-2.688;5.215;3.92;-2.995;1.159;2.741;-1.12;4.617;0.174;-2.688;5.215;3.92;4.717;8.147;1.383;6.45;7.828;3.108;1.154;4.382;0.192;3.561;4.86;3.483;-1.168;9.553;0.005;-2.328;7.789;1.817;0.719;9.998;-0.231;0.778;10.852;0.698;-2.328;7.789;1.817;-1.333;7.839;3.993;0.052;4.822;0.04;1.154;4.382;0.192;2.429;9.368;0.077;4.717;8.147;1.383;1.11;9.806;0.218;2.429;9.368;0.077;3.561;4.86;3.483;2.695;0.981;1.772
0.178;9.874;0.068;-1.179;9.553;-0.004;0.136;5.517;-0.555;0.668;8.425;-0.686;0.668;8.425;-0.686;0.707;10.0;-0.242;0.059;4.822;0.046;0.136;5.517;-0.555;0.059;4.822;0.046;-1.112;4.615;0.178;-2.692;5.216;3.919;-2.993;1.158;2.741;-1.112;4.615;0.178;-2.692;5.216;3.919;4.713;8.161;1.362;6.418;7.876;3.121;1.162;4.383;0.199;3.569;4.854;3.491;-1.179;9.553;-0.004;-2.339;7.801;1.82;0.707;10.0;-0.242;0.756;10.862;0.68;-2.339;7.801;1.82;-1.342;7.835;3.995;0.059;4.822;0.046;1.162;4.383;0.199;2.42;9.38;0.064;4.713;8.161;1.362;1.099;9.811;0.208;2.42;9.38;0.064;3.569;4.854;3.491;2.697;0.98;1.772
0.16;9.874;0.052;-1.198;9.554;-0.011;0.142;5.516;-0.549;0.656;8.427;-0.7;0.656;8.427;-0.7;0.687;10.002;-0.26;0.066;4.822;0.052;0.142;5.516;-0.549;0.066;4.822;0.052;-1.105;4.613;0.184;-2.695;5.216;3.921;-2.992;1.158;2.742;-1.105;4.613;0.184;-2.695;5.216;3.921;4.688;8.138;1.311;6.328;7.907;3.138;1.17;4.384;0.206;3.577;4.85;3.499;-1.198;9.554;-0.011;-2.356;7.821;1.831;0.687;10.002;-0.26;0.73;10.871;0.657;-2.356;7.821;1.831;-1.36;7.836;4.007;0.066;4.822;0.052;1.17;4.384;0.206;2.401;9.387;0.03;4.688;8.138;1.311;1.082;9.817;0.189;2.401;9.387;0.03;3.577;4.85;3.499;2.699;0.98;1.773
0.136;9.872;0.031;-1.223;9.557;-0.016;0.141;5.512;-0.548;0.632;8.425;-0.721;0.632;8.425;-0.721;0.661;10.002;-0.286;0.068;4.818;0.055;0.141;5.512;-0.548;0.068;4.818;0.055;-1.103;4.607;0.189;-2.696;5.215;3.923;-2.992;1.158;2.743;-1.103;4.607;0.189;-2.696;5.215;3.923;4.638;8.079;1.244;6.168;7.929;3.172;1.172;4.383;0.208;3.582;4.847;3.499;-1.223;9.557;-0.016;-2.376;7.85;1.854;0.661;10.002;-0.286;0.704;10.874;0.627;-2.376;7.85;1.854;-1.381;7.844;4.031;0.068;4.818;0.055;1.172;4.383;0.208;2.373;9.382;-0.024;4.638;8.079;1.244;1.06;9.82;0.16;2.373;9.382;-0.024;3.582;4.847;3.499;2.7;0.979;1.773
0.11;9.871;0.004;-1.251;9.561;-0.018;0.134;5.506;-0.553;0.6;8.422;-0.749;0.6;8.422;-0.749;0.63;10.001;-0.319;0.063;4.814;0.052;0.134;5.506;-0.553;0.063;4.814;0.052;-1.107;4.602;0.19;-2.693;5.214;3.927;-2.992;1.158;2.743;-1.107;4.602;0.19;-2.693;5.214;3.927;4.568;8.006;1.178;5.936;7.965;3.228;1.169;4.381;0.202;3.583;4.849;3.489;-1.251;9.561;-0.018;-2.385;7.881;1.888;0.63;10.001;-0.319;0.681;10.875;0.591;-2.385;7.881;1.888;-1.386;7.859;4.062;0.063;4.814;0.052;1.169;4.381;0.202;2.34;9.371;-0.09;4.568;8.006;1.178;1.036;9.821;0.123;2.34;9.371;-0.09;3.583;4.849;3.489;2.7;0.976;1.771
0.083;9.871;-0.025;-1.28;9.564;-0.014;0.122;5.503;-0.564;0.564;8.421;-0.781;0.564;8.421;-0.781;0.598;10.001;-0.357;0.055;4.812;0.043;0.122;5.503;-0.564;0.055;4.812;0.043;-1.114;4.598;0.187;-2.689;5.213;3.928;-2.992;1.158;2.742;-1.114;4.598;0.187;-2.689;5.213;3.928;4.482;7.93;1.124;5.643;8.016;3.297;1.162;4.381;0.19;3.583;4.853;3.471;-1.28;9.564;-0.014;-2.366;7.909;1.94;0.598;10.001;-0.357;0.662;10.876;0.551;-2.366;7.909;1.94;-1.34;7.875;4.102;0.055;4.812;0.043;1.162;4.381;0.19;2.305;9.36;-0.161;4.482;7.93;1.124;1.01;9.823;0.08;2.305;9.36;-0.161;3.583;4.853;3.471;2.7;0.974;1.769
0.053;9.873;-0.058;-1.308;9.566;-0.007;0.11;5.501;-0.577;0.527;8.421;-0.814;0.527;8.421;-0.814;0.562;10.003;-0.398;0.047;4.812;0.033;0.11;5.501;-0.577;0.047;4.812;0.033;-1.12;4.595;0.182;-2.687;5.214;3.926;-2.993;1.159;2.741;-1.12;4.595;0.182;-2.687;5.214;3.926;4.383;7.866;1.094;5.298;8.082;3.373;1.156;4.384;0.176;3.584;4.859;3.452;-1.308;9.566;-0.007;-2.312;7.931;2.007;0.562;10.003;-0.398;0.642;10.88;0.508;-2.312;7.931;2.007;-1.228;7.909;4.141;0.047;4.812;0.033;1.156;4.384;0.176;2.268;9.354;-0.229;4.383;7.866;1.094;0.982;9.829;0.033;2.268;9.354;-0.229;3.584;4.859;3.452;2.7;0.972;1.767
0.022;9.876;-0.098;-1.335;9.561;-0.009;0.102;5.499;-0.587;0.495;8.421;-0.848;0.495;8.421;-0.848;0.527;10.006;-0.444;0.043;4.811;0.024;0.102;5.499;-0.587;0.043;4.811;0.024;-1.123;4.592;0.177;-2.688;5.214;3.921;-2.993;1.158;2.74;-1.123;4.592;0.177;-2.688;5.214;3.921;4.274;7.82;1.097;4.919;8.155;3.453;1.154;4.387;0.165;3.589;4.863;3.435;-1.335;9.561;-0.009;-2.235;7.952;2.075;0.527;10.006;-0.444;0.619;10.885;0.458;-2.235;7.952;2.075;-1.074;7.981;4.167;0.043;4.811;0.024;1.154;4.387;0.165;2.234;9.353;-0.288;4.274;7.82;1.097;0.952;9.836;-0.016;2.234;9.353;-0.288;3.589;4.863;3.435;2.701;0.971;1.765
