right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z
-0.54;9.844;0.308;-1.868;9.459;0.108;0.06;5.533;-0.558;0.132;8.491;-0.48;0.132;8.491;-0.48;-0.011;10.037;0.035;0.006;4.811;0.012;0.06;5.533;-0.558;0.006;4.811;0.012;-1.156;4.533;0.098;-2.997;5.225;3.702;-2.727;1.038;3.121;-1.156;4.533;0.098;-2.997;5.225;3.702;3.037;7.269;1.765;1.843;7.7;3.879;1.127;4.428;0.182;3.505;4.97;3.484;-1.868;9.459;0.108;-4.074;8.281;1.325;-0.011;10.037;0.035;0.13;10.809;1.025;-4.074;8.281;1.325;-5.763;8.253;3.02;0.006;4.811;0.012;1.127;4.428;0.182;1.676;9.391;0.323;3.037;7.269;1.765;0.374;9.866;0.498;1.676;9.391;0.323;3.505;4.97;3.484;2.551;0.822;2.706
-0.581;9.831;0.309;-1.916;9.47;0.117;0.036;5.522;-0.559;0.095;8.48;-0.48;0.095;8.48;-0.48;-0.051;10.025;0.038;-0.013;4.797;0.008;0.036;5.522;-0.559;-0.013;4.797;0.008;-1.171;4.503;0.084;-3.026;5.218;3.675;-2.728;1.03;3.121;-1.171;4.503;0.084;-3.026;5.218;3.675;3.027;7.276;1.76;1.843;7.699;3.882;1.112;4.428;0.186;3.465;4.978;3.505;-1.916;9.47;0.117;-4.161;8.36;1.327;-0.051;10.025;0.038;0.099;10.797;1.027;-4.161;8.36;1.327;-5.915;8.253;2.952;-0.013;4.797;0.008;1.112;4.428;0.186;1.637;9.385;0.328;3.027;7.276;1.76;0.333;9.853;0.501;1.637;9.385;0.328;3.465;4.978;3.505;2.547;0.825;2.705
-0.621;9.823;0.307;-1.961;9.473;0.129;0.026;5.519;-0.559;0.064;8.477;-0.484;0.064;8.477;-0.484;-0.092;10.02;0.038;-0.019;4.791;0.005;0.026;5.519;-0.559;-0.019;4.791;0.005;-1.175;4.486;0.072;-3.049;5.218;3.65;-2.73;1.028;3.12;-1.175;4.486;0.072;-3.049;5.218;3.65;3.015;7.289;1.753;1.839;7.699;3.881;1.108;4.434;0.189;3.437;4.984;3.525;-1.961;9.473;0.129;-4.21;8.389;1.357;-0.092;10.02;0.038;0.066;10.79;1.027;-4.21;8.389;1.357;-5.99;8.195;2.945;-0.019;4.791;0.005;1.108;4.434;0.189;1.6;9.389;0.331;3.015;7.289;1.753;0.292;9.849;0.502;1.6;9.389;0.331;3.437;4.984;3.525;2.547;0.829;2.707
-0.657;9.816;0.302;-2.0;9.472;0.138;0.02;5.518;-0.56;0.039;8.476;-0.491;0.039;8.476;-0.491;-0.128;10.017;0.033;-0.022;4.789;0.002;0.02;5.518;-0.56;-0.022;4.789;0.002;-1.176;4.474;0.063;-3.071;5.218;3.627;-2.734;1.026;3.119;-1.176;4.474;0.063;-3.071;5.218;3.627;3.003;7.307;1.745;1.836;7.7;3.881;1.107;4.44;0.192;3.412;4.989;3.544;-2.0;9.472;0.138;-4.242;8.41;1.397;-0.128;10.017;0.033;0.032;10.786;1.023;-4.242;8.41;1.397;-6.03;8.158;2.967;-0.022;4.789;0.002;1.107;4.44;0.192;1.567;9.396;0.33;3.003;7.307;1.745;0.256;9.848;0.498;1.567;9.396;0.33;3.412;4.989;3.544;2.547;0.832;2.709
-0.695;9.809;0.299;-2.04;9.464;0.154;0.014;5.518;-0.56;0.011;8.476;-0.496;0.011;8.476;-0.496;-0.169;10.015;0.03;-0.026;4.787;0.001;0.014;5.518;-0.56;-0.026;4.787;0.001;-1.177;4.464;0.057;-3.093;5.217;3.609;-2.735;1.025;3.118;-1.177;4.464;0.057;-3.093;5.217;3.609;2.992;7.33;1.733;1.835;7.702;3.879;1.105;4.446;0.194;3.39;4.993;3.561;-2.04;9.464;0.154;-4.267;8.414;1.451;-0.169;10.015;0.03;-0.005;10.783;1.019;-4.267;8.414;1.451;-6.052;8.112;3.016;-0.026;4.787;0.001;1.105;4.446;0.194;1.532;9.407;0.325;2.992;7.33;1.733;0.218;9.849;0.493;1.532;9.407;0.325;3.39;4.993;3.561;2.544;0.835;2.711
-0.732;9.803;0.295;-2.078;9.454;0.17;0.007;5.518;-0.562;-0.017;8.477;-0.503;-0.017;8.477;-0.503;-0.209;10.014;0.024;-0.029;4.787;-0.002;0.007;5.518;-0.562;-0.029;4.787;-0.002;-1.178;4.457;0.052;-3.111;5.216;3.594;-2.736;1.024;3.118;-1.178;4.457;0.052;-3.111;5.216;3.594;2.979;7.355;1.72;1.833;7.707;3.875;1.103;4.453;0.193;3.373;4.997;3.57;-2.078;9.454;0.17;-4.285;8.412;1.506;-0.209;10.014;0.024;-0.043;10.782;1.013;-4.285;8.412;1.506;-6.062;8.072;3.072;-0.029;4.787;-0.002;1.103;4.453;0.193;1.498;9.42;0.314;2.979;7.355;1.72;0.181;9.852;0.485;1.498;9.42;0.314;3.373;4.997;3.57;2.542;0.838;2.712
-0.767;9.8;0.295;-2.114;9.445;0.191;-0.001;5.522;-0.564;-0.046;8.48;-0.508;-0.046;8.48;-0.508;-0.248;10.016;0.02;-0.033;4.79;-0.003;-0.001;5.522;-0.564;-0.033;4.79;-0.003;-1.181;4.454;0.05;-3.122;5.215;3.587;-2.737;1.023;3.117;-1.181;4.454;0.05;-3.122;5.215;3.587;2.964;7.38;1.706;1.832;7.711;3.871;1.101;4.461;0.191;3.362;5.0;3.575;-2.114;9.445;0.191;-4.3;8.411;1.566;-0.248;10.016;0.02;-0.079;10.785;1.007;-4.3;8.411;1.566;-6.065;8.043;3.139;-0.033;4.79;-0.003;1.101;4.461;0.191;1.466;9.434;0.303;2.964;7.38;1.706;0.147;9.857;0.479;1.466;9.434;0.303;3.362;5.0;3.575;2.542;0.839;2.712
-0.8;9.798;0.296;-2.146;9.438;0.211;-0.01;5.525;-0.564;-0.073;8.483;-0.51;-0.073;8.483;-0.51;-0.284;10.018;0.017;-0.038;4.793;-0.004;-0.01;5.525;-0.564;-0.038;4.793;-0.004;-1.184;4.451;0.051;-3.125;5.215;3.587;-2.737;1.023;3.118;-1.184;4.451;0.051;-3.125;5.215;3.587;2.95;7.403;1.692;1.832;7.715;3.867;1.099;4.469;0.188;3.359;5.001;3.573;-2.146;9.438;0.211;-4.313;8.41;1.622;-0.284;10.018;0.017;-0.111;10.79;1.002;-4.313;8.41;1.622;-6.066;8.02;3.203;-0.038;4.793;-0.004;1.099;4.469;0.188;1.436;9.448;0.292;2.95;7.403;1.692;0.115;9.863;0.474;1.436;9.448;0.292;3.359;5.001;3.573;2.541;0.84;2.711
-0.829;9.796;0.298;-2.174;9.43;0.229;-0.018;5.527;-0.563;-0.098;8.485;-0.51;-0.098;8.485;-0.51;-0.316;10.019;0.016;-0.041;4.795;-0.003;-0.018;5.527;-0.563;-0.041;4.795;-0.003;-1.186;4.449;0.055;-3.12;5.215;3.594;-2.736;1.024;3.119;-1.186;4.449;0.055;-3.12;5.215;3.594;2.936;7.421;1.68;1.831;7.718;3.865;1.096;4.475;0.186;3.361;5.002;3.569;-2.174;9.43;0.229;-4.325;8.405;1.665;-0.316;10.019;0.016;-0.139;10.795;0.997;-4.325;8.405;1.665;-6.068;8.001;3.254;-0.041;4.795;-0.003;1.096;4.475;0.186;1.409;9.459;0.284;2.936;7.421;1.68;0.087;9.867;0.471;1.409;9.459;0.284;3.361;5.002;3.569;2.541;0.84;2.71
-0.853;9.795;0.3;-2.198;9.424;0.241;-0.024;5.529;-0.56;-0.118;8.486;-0.509;-0.118;8.486;-0.509;-0.343;10.02;0.015;-0.045;4.796;-0.001;-0.024;5.529;-0.56;-0.045;4.796;-0.001;-1.188;4.447;0.059;-3.107;5.216;3.606;-2.735;1.025;3.12;-1.188;4.447;0.059;-3.107;5.216;3.606;2.921;7.433;1.672;1.829;7.719;3.864;1.095;4.48;0.185;3.367;5.001;3.564;-2.198;9.424;0.241;-4.337;8.402;1.696;-0.343;10.02;0.015;-0.162;10.8;0.992;-4.337;8.402;1.696;-6.068;7.994;3.297;-0.045;4.796;-0.001;1.095;4.48;0.185;1.386;9.466;0.277;2.921;7.433;1.672;0.063;9.871;0.468;1.386;9.466;0.277;3.367;5.001;3.564;2.541;0.84;2.71
-0.87;9.797;0.299;-2.215;9.425;0.245;-0.029;5.532;-0.557;-0.134;8.489;-0.509;-0.134;8.489;-0.509;-0.361;10.023;0.013;-0.046;4.799;0.002;-0.029;5.532;-0.557;-0.046;4.799;0.002;-1.189;4.447;0.064;-3.086;5.217;3.622;-2.732;1.026;3.121;-1.189;4.447;0.064;-3.086;5.217;3.622;2.907;7.44;1.665;1.826;7.718;3.864;1.094;4.485;0.186;3.375;5.0;3.56;-2.215;9.425;0.245;-4.348;8.406;1.712;-0.361;10.023;0.013;-0.179;10.806;0.987;-4.348;8.406;1.712;-6.064;8.007;3.331;-0.046;4.799;0.002;1.094;4.485;0.186;1.368;9.472;0.272;2.907;7.44;1.665;0.046;9.876;0.465;1.368;9.472;0.272;3.375;5.0;3.56;2.542;0.839;2.709
-0.881;9.8;0.295;-2.226;9.429;0.241;-0.031;5.534;-0.554;-0.143;8.491;-0.509;-0.143;8.491;-0.509;-0.373;10.026;0.008;-0.046;4.801;0.005;-0.031;5.534;-0.554;-0.046;4.801;0.005;-1.188;4.447;0.068;-3.063;5.219;3.638;-2.729;1.028;3.123;-1.188;4.447;0.068;-3.063;5.219;3.638;2.896;7.444;1.659;1.823;7.717;3.863;1.095;4.489;0.187;3.38;4.999;3.559;-2.226;9.429;0.241;-4.359;8.411;1.709;-0.373;10.026;0.008;-0.19;10.814;0.979;-4.359;8.411;1.709;-6.06;8.03;3.349;-0.046;4.801;0.005;1.095;4.489;0.187;1.357;9.476;0.268;2.896;7.444;1.659;0.035;9.881;0.461;1.357;9.476;0.268;3.38;4.999;3.559;2.542;0.84;2.709
-0.887;9.805;0.291;-2.232;9.434;0.232;-0.031;5.537;-0.551;-0.148;8.494;-0.51;-0.148;8.494;-0.51;-0.379;10.03;0.004;-0.046;4.804;0.007;-0.031;5.537;-0.551;-0.046;4.804;0.007;-1.187;4.449;0.071;-3.041;5.221;3.652;-2.727;1.03;3.123;-1.187;4.449;0.071;-3.041;5.221;3.652;2.888;7.447;1.655;1.822;7.716;3.863;1.095;4.493;0.189;3.382;4.999;3.56;-2.232;9.434;0.232;-4.368;8.41;1.692;-0.379;10.03;0.004;-0.195;10.823;0.971;-4.368;8.41;1.692;-6.052;8.047;3.353;-0.046;4.804;0.007;1.095;4.493;0.189;1.35;9.48;0.264;2.888;7.447;1.655;0.028;9.887;0.458;1.35;9.48;0.264;3.382;4.999;3.56;2.543;0.84;2.708
-0.888;9.806;0.283;-2.232;9.433;0.215;-0.03;5.536;-0.554;-0.146;8.492;-0.512;-0.146;8.492;-0.512;-0.378;10.03;-0.003;-0.045;4.802;0.004;-0.03;5.536;-0.554;-0.045;4.802;0.004;-1.187;4.447;0.068;-3.023;5.222;3.657;-2.727;1.031;3.124;-1.187;4.447;0.068;-3.023;5.222;3.657;2.884;7.446;1.654;1.822;7.715;3.863;1.096;4.491;0.187;3.378;4.999;3.561;-2.232;9.433;0.215;-4.367;8.391;1.662;-0.378;10.03;-0.003;-0.196;10.827;0.96;-4.367;8.391;1.662;-6.024;8.051;3.355;-0.045;4.802;0.004;1.096;4.491;0.187;1.349;9.479;0.261;2.884;7.446;1.654;0.027;9.887;0.453;1.349;9.479;0.261;3.378;4.999;3.561;2.542;0.84;2.708
-0.881;9.812;0.27;-2.223;9.432;0.189;-0.026;5.54;-0.547;-0.136;8.497;-0.517;-0.136;8.497;-0.517;-0.37;10.036;-0.013;-0.042;4.806;0.011;-0.026;5.54;-0.547;-0.042;4.806;0.011;-1.183;4.452;0.072;-3.017;5.224;3.663;-2.726;1.033;3.123;-1.183;4.452;0.072;-3.017;5.224;3.663;2.882;7.447;1.653;1.821;7.714;3.862;1.099;4.495;0.195;3.374;5.001;3.574;-2.223;9.432;0.189;-4.348;8.358;1.626;-0.37;10.036;-0.013;-0.192;10.837;0.947;-4.348;8.358;1.626;-5.959;8.048;3.368;-0.042;4.806;0.011;1.099;4.495;0.195;1.354;9.484;0.257;2.882;7.447;1.653;0.033;9.894;0.445;1.354;9.484;0.257;3.374;5.001;3.574;2.541;0.843;2.709
-0.873;9.814;0.253;-2.211;9.424;0.157;-0.019;5.538;-0.546;-0.123;8.496;-0.525;-0.123;8.496;-0.525;-0.36;10.036;-0.028;-0.037;4.805;0.013;-0.019;5.538;-0.546;-0.037;4.805;0.013;-1.179;4.451;0.071;-3.022;5.225;3.657;-2.725;1.034;3.122;-1.179;4.451;0.071;-3.022;5.225;3.657;2.883;7.445;1.652;1.821;7.712;3.862;1.103;4.493;0.201;3.367;5.001;3.588;-2.211;9.424;0.157;-4.318;8.313;1.594;-0.36;10.036;-0.028;-0.186;10.84;0.931;-4.318;8.313;1.594;-5.858;8.048;3.406;-0.037;4.805;0.013;1.103;4.493;0.201;1.361;9.483;0.251;2.883;7.445;1.652;0.04;9.896;0.433;1.361;9.483;0.251;3.367;5.001;3.588;2.541;0.846;2.709
-0.863;9.814;0.234;-2.197;9.416;0.124;-0.011;5.535;-0.545;-0.109;8.492;-0.535;-0.109;8.492;-0.535;-0.347;10.035;-0.043;-0.032;4.802;0.015;-0.011;5.535;-0.545;-0.032;4.802;0.015;-1.174;4.448;0.067;-3.039;5.225;3.641;-2.727;1.033;3.121;-1.174;4.448;0.067;-3.039;5.225;3.641;2.885;7.443;1.655;1.822;7.71;3.864;1.107;4.491;0.21;3.356;5.002;3.606;-2.197;9.416;0.124;-4.279;8.27;1.57;-0.347;10.035;-0.043;-0.18;10.841;0.915;-4.279;8.27;1.57;-5.726;8.062;3.465;-0.032;4.802;0.015;1.107;4.491;0.21;1.37;9.481;0.246;2.885;7.443;1.655;0.049;9.895;0.421;1.37;9.481;0.246;3.356;5.002;3.606;2.541;0.848;2.711
-0.853;9.816;0.212;-2.185;9.414;0.092;-0.005;5.532;-0.546;-0.097;8.49;-0.547;-0.097;8.49;-0.547;-0.335;10.035;-0.063;-0.029;4.8;0.015;-0.005;5.532;-0.546;-0.029;4.8;0.015;-1.172;4.446;0.062;-3.063;5.224;3.621;-2.729;1.032;3.119;-1.172;4.446;0.062;-3.063;5.224;3.621;2.884;7.441;1.655;1.821;7.709;3.864;1.109;4.49;0.217;3.344;5.004;3.621;-2.185;9.414;0.092;-4.233;8.235;1.559;-0.335;10.035;-0.063;-0.172;10.843;0.895;-4.233;8.235;1.559;-5.552;8.1;3.551;-0.029;4.8;0.015;1.109;4.49;0.217;1.38;9.479;0.235;2.884;7.441;1.655;0.058;9.896;0.405;1.38;9.479;0.235;3.344;5.004;3.621;2.54;0.85;2.713
-0.842;9.821;0.191;-2.173;9.418;0.064;-0.006;5.531;-0.548;-0.088;8.489;-0.56;-0.088;8.489;-0.56;-0.322;10.036;-0.082;-0.032;4.8;0.014;-0.006;5.531;-0.548;-0.032;4.8;0.014;-1.175;4.446;0.058;-3.092;5.223;3.603;-2.732;1.031;3.116;-1.175;4.446;0.058;-3.092;5.223;3.603;2.882;7.44;1.653;1.82;7.708;3.863;1.105;4.49;0.221;3.33;5.007;3.632;-2.173;9.418;0.064;-4.185;8.211;1.558;-0.322;10.036;-0.082;-0.164;10.846;0.875;-4.185;8.211;1.558;-5.347;8.154;3.65;-0.032;4.8;0.014;1.105;4.49;0.221;1.39;9.478;0.221;2.882;7.44;1.653;0.068;9.898;0.387;1.39;9.478;0.221;3.33;5.007;3.632;2.538;0.853;2.713
-0.83;9.827;0.171;-2.161;9.426;0.04;-0.012;5.53;-0.551;-0.082;8.488;-0.573;-0.082;8.488;-0.573;-0.309;10.039;-0.103;-0.04;4.8;0.013;-0.012;5.53;-0.551;-0.04;4.8;0.013;-1.182;4.447;0.054;-3.12;5.222;3.589;-2.735;1.031;3.115;-1.182;4.447;0.054;-3.12;5.222;3.589;2.881;7.44;1.651;1.821;7.709;3.861;1.097;4.49;0.222;3.316;5.01;3.637;-2.161;9.426;0.04;-4.131;8.193;1.569;-0.309;10.039;-0.103;-0.154;10.85;0.853;-4.131;8.193;1.569;-5.111;8.214;3.753;-0.04;4.8;0.013;1.097;4.49;0.222;1.4;9.477;0.204;2.881;7.44;1.651;0.08;9.9;0.368;1.4;9.477;0.204;3.316;5.01;3.637;2.536;0.855;2.713
