right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z
-0.249;9.841;0.13;-1.603;9.498;0.117;0.049;5.492;-0.599;0.272;8.441;-0.69;0.272;8.441;-0.69;0.247;10.006;-0.213;0.016;4.795;0.005;0.049;5.492;-0.599;0.016;4.795;0.005;-1.141;4.527;0.15;-2.746;5.225;3.864;-2.995;1.148;2.744;-1.141;4.527;0.15;-2.746;5.225;3.864;4.225;7.832;0.832;5.905;7.733;2.634;1.142;4.415;0.146;3.647;4.874;3.366;-1.603;9.498;0.117;-2.78;7.778;1.959;0.247;10.006;-0.213;0.606;10.779;0.719;-2.78;7.778;1.959;-1.697;7.892;4.09;0.016;4.795;0.005;1.142;4.415;0.146;1.973;9.404;-0.112;4.225;7.832;0.832;0.682;9.834;0.203;1.973;9.404;-0.112;3.647;4.874;3.366;2.713;0.975;1.737
-0.205;9.846;0.125;-1.559;9.505;0.105;0.068;5.495;-0.591;0.316;8.442;-0.688;0.316;8.442;-0.688;0.296;10.007;-0.213;0.03;4.798;0.012;0.068;5.495;-0.591;0.03;4.798;0.012;-1.129;4.535;0.155;-2.729;5.224;3.872;-2.993;1.15;2.745;-1.129;4.535;0.155;-2.729;5.224;3.872;4.303;7.921;0.943;6.002;7.783;2.725;1.154;4.412;0.156;3.647;4.867;3.385;-1.559;9.505;0.105;-2.754;7.792;1.942;0.296;10.007;-0.213;0.625;10.784;0.727;-2.754;7.792;1.942;-1.69;7.893;4.084;0.03;4.798;0.012;1.154;4.412;0.156;2.027;9.412;-0.072;4.303;7.921;0.943;0.725;9.833;0.208;2.027;9.412;-0.072;3.647;4.867;3.385;2.712;0.976;1.74
-0.166;9.85;0.118;-1.52;9.513;0.091;0.078;5.496;-0.585;0.355;8.44;-0.685;0.355;8.44;-0.685;0.342;10.007;-0.214;0.036;4.798;0.016;0.078;5.496;-0.585;0.036;4.798;0.016;-1.124;4.54;0.156;-2.717;5.223;3.877;-2.992;1.151;2.746;-1.124;4.54;0.156;-2.717;5.223;3.877;4.356;7.985;1.058;6.065;7.819;2.828;1.158;4.408;0.162;3.637;4.864;3.403;-1.52;9.513;0.091;-2.732;7.809;1.926;0.342;10.007;-0.214;0.631;10.791;0.734;-2.732;7.809;1.926;-1.687;7.894;4.077;0.036;4.798;0.016;1.158;4.408;0.162;2.072;9.408;-0.032;4.356;7.985;1.058;0.764;9.83;0.214;2.072;9.408;-0.032;3.637;4.864;3.403;2.709;0.977;1.742
-0.132;9.853;0.111;-1.488;9.521;0.076;0.079;5.495;-0.584;0.389;8.436;-0.682;0.389;8.436;-0.682;0.381;10.004;-0.213;0.033;4.798;0.017;0.079;5.495;-0.584;0.033;4.798;0.017;-1.128;4.543;0.154;-2.712;5.222;3.88;-2.993;1.151;2.746;-1.128;4.543;0.154;-2.712;5.222;3.88;4.395;8.039;1.176;6.108;7.851;2.939;1.153;4.404;0.166;3.619;4.863;3.416;-1.488;9.521;0.076;-2.716;7.828;1.91;0.381;10.004;-0.213;0.625;10.797;0.739;-2.716;7.828;1.91;-1.688;7.895;4.07;0.033;4.798;0.017;1.153;4.404;0.166;2.109;9.401;0.012;4.395;8.039;1.176;0.795;9.825;0.221;2.109;9.401;0.012;3.619;4.863;3.416;2.705;0.978;1.743
-0.105;9.852;0.107;-1.463;9.527;0.061;0.075;5.494;-0.585;0.419;8.432;-0.675;0.419;8.432;-0.675;0.415;10.0;-0.209;0.026;4.796;0.016;0.075;5.494;-0.585;0.026;4.796;0.016;-1.137;4.544;0.149;-2.715;5.221;3.877;-2.995;1.149;2.745;-1.137;4.544;0.149;-2.715;5.221;3.877;4.421;8.085;1.295;6.141;7.863;3.048;1.145;4.4;0.168;3.601;4.864;3.425;-1.463;9.527;0.061;-2.703;7.846;1.899;0.415;10.0;-0.209;0.612;10.805;0.745;-2.703;7.846;1.899;-1.691;7.897;4.066;0.026;4.796;0.016;1.145;4.4;0.168;2.139;9.393;0.064;4.421;8.085;1.295;0.82;9.818;0.233;2.139;9.393;0.064;3.601;4.864;3.425;2.702;0.979;1.745
-0.091;9.852;0.104;-1.449;9.529;0.048;0.067;5.493;-0.588;0.44;8.428;-0.668;0.44;8.428;-0.668;0.435;9.997;-0.203;0.016;4.796;0.013;0.067;5.493;-0.588;0.016;4.796;0.013;-1.147;4.544;0.141;-2.725;5.221;3.87;-2.998;1.147;2.744;-1.147;4.544;0.141;-2.725;5.221;3.87;4.438;8.124;1.384;6.172;7.863;3.117;1.134;4.399;0.169;3.584;4.867;3.43;-1.449;9.529;0.048;-2.695;7.858;1.89;0.435;9.997;-0.203;0.588;10.815;0.748;-2.695;7.858;1.89;-1.692;7.897;4.063;0.016;4.796;0.013;1.134;4.399;0.169;2.155;9.389;0.111;4.438;8.124;1.384;0.832;9.813;0.245;2.155;9.389;0.111;3.584;4.867;3.43;2.7;0.98;1.745
-0.082;9.85;0.105;-1.439;9.526;0.037;0.063;5.492;-0.59;0.456;8.424;-0.659;0.456;8.424;-0.659;0.449;9.993;-0.195;0.009;4.794;0.011;0.063;5.492;-0.59;0.009;4.794;0.011;-1.155;4.542;0.134;-2.74;5.222;3.859;-3.0;1.144;2.743;-1.155;4.542;0.134;-2.74;5.222;3.859;4.459;8.155;1.436;6.213;7.864;3.144;1.127;4.398;0.172;3.574;4.868;3.434;-1.439;9.526;0.037;-2.688;7.862;1.882;0.449;9.993;-0.195;0.562;10.824;0.749;-2.688;7.862;1.882;-1.695;7.892;4.059;0.009;4.794;0.011;1.127;4.398;0.172;2.165;9.387;0.149;4.459;8.155;1.436;0.839;9.809;0.259;2.165;9.387;0.149;3.574;4.868;3.434;2.699;0.981;1.746
-0.079;9.846;0.105;-1.435;9.521;0.027;0.062;5.49;-0.589;0.468;8.42;-0.653;0.468;8.42;-0.653;0.454;9.99;-0.19;0.006;4.792;0.011;0.062;5.49;-0.589;0.006;4.792;0.011;-1.158;4.539;0.13;-2.759;5.223;3.847;-3.002;1.141;2.741;-1.158;4.539;0.13;-2.759;5.223;3.847;4.478;8.184;1.456;6.242;7.893;3.154;1.124;4.396;0.177;3.572;4.865;3.439;-1.435;9.521;0.027;-2.683;7.861;1.878;0.454;9.99;-0.19;0.536;10.834;0.746;-2.683;7.861;1.878;-1.696;7.885;4.057;0.006;4.792;0.011;1.124;4.396;0.177;2.169;9.39;0.172;4.478;8.184;1.456;0.84;9.806;0.268;2.169;9.39;0.172;3.572;4.865;3.439;2.698;0.98;1.745
-0.087;9.845;0.102;-1.442;9.518;0.021;0.064;5.489;-0.585;0.467;8.42;-0.652;0.467;8.42;-0.652;0.447;9.99;-0.191;0.007;4.792;0.015;0.064;5.489;-0.585;0.007;4.792;0.015;-1.157;4.537;0.13;-2.779;5.224;3.838;-3.004;1.139;2.74;-1.157;4.537;0.13;-2.779;5.224;3.838;4.486;8.202;1.44;6.237;7.943;3.157;1.124;4.397;0.185;3.574;4.861;3.446;-1.442;9.518;0.021;-2.684;7.862;1.88;0.447;9.99;-0.191;0.51;10.844;0.738;-2.684;7.862;1.88;-1.695;7.877;4.059;0.007;4.792;0.015;1.124;4.397;0.185;2.163;9.397;0.172;4.486;8.202;1.44;0.832;9.808;0.269;2.163;9.397;0.172;3.574;4.861;3.446;2.699;0.979;1.745
-0.099;9.847;0.1;-1.454;9.52;0.023;0.066;5.491;-0.578;0.457;8.423;-0.655;0.457;8.423;-0.655;0.434;9.993;-0.194;0.009;4.794;0.022;0.066;5.491;-0.578;0.009;4.794;0.022;-1.155;4.538;0.135;-2.794;5.224;3.836;-3.005;1.139;2.739;-1.155;4.538;0.135;-2.794;5.224;3.836;4.478;8.186;1.393;6.19;7.972;3.155;1.126;4.4;0.193;3.58;4.856;3.453;-1.454;9.52;0.023;-2.692;7.872;1.891;0.434;9.993;-0.194;0.49;10.854;0.729;-2.692;7.872;1.891;-1.7;7.872;4.069;0.009;4.794;0.022;1.126;4.4;0.193;2.15;9.402;0.153;4.478;8.186;1.393;0.821;9.813;0.264;2.15;9.402;0.153;3.58;4.856;3.453;2.7;0.978;1.745
