right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z
-0.763;9.776;0.185;-2.108;9.4;0.168;0.035;5.504;-0.58;-0.032;8.462;-0.618;-0.032;8.462;-0.618;-0.268;10.004;-0.123;-0.011;4.817;0.034;0.035;5.504;-0.58;-0.011;4.817;0.034;-1.169;4.535;0.142;-2.974;5.187;3.77;-3.142;1.12;2.599;-1.169;4.535;0.142;-2.974;5.187;3.77;2.925;7.512;1.62;1.867;7.748;3.835;1.114;4.455;0.223;3.375;4.878;3.623;-2.108;9.4;0.168;-4.255;8.362;1.6;-0.268;10.004;-0.123;-0.077;10.806;0.834;-4.255;8.362;1.6;-5.913;8.159;3.314;-0.011;4.817;0.034;1.114;4.455;0.223;1.455;9.449;0.033;2.925;7.512;1.62;0.156;9.874;0.319;1.455;9.449;0.033;3.375;4.878;3.623;2.607;0.977;1.915
-0.792;9.765;0.202;-2.139;9.396;0.212;0.032;5.502;-0.579;-0.056;8.46;-0.611;-0.056;8.46;-0.611;-0.301;9.998;-0.108;-0.011;4.814;0.033;0.032;5.502;-0.579;-0.011;4.814;0.033;-1.167;4.525;0.139;-2.98;5.189;3.762;-3.142;1.12;2.598;-1.167;4.525;0.139;-2.98;5.189;3.762;2.918;7.524;1.616;1.865;7.747;3.834;1.116;4.458;0.222;3.366;4.878;3.63;-2.139;9.396;0.212;-4.273;8.39;1.685;-0.301;9.998;-0.108;-0.101;10.801;0.846;-4.273;8.39;1.685;-5.947;8.118;3.374;-0.011;4.814;0.033;1.116;4.458;0.222;1.428;9.454;0.038;2.918;7.524;1.616;0.127;9.869;0.331;1.428;9.454;0.038;3.366;4.878;3.63;2.607;0.979;1.915
-0.821;9.752;0.216;-2.168;9.384;0.249;0.025;5.498;-0.578;-0.078;8.456;-0.604;-0.078;8.456;-0.604;-0.334;9.99;-0.096;-0.013;4.807;0.031;0.025;5.498;-0.578;-0.013;4.807;0.031;-1.167;4.51;0.136;-2.982;5.191;3.754;-3.144;1.12;2.596;-1.167;4.51;0.136;-2.982;5.191;3.754;2.911;7.543;1.612;1.862;7.748;3.834;1.117;4.459;0.22;3.36;4.879;3.632;-2.168;9.384;0.249;-4.292;8.407;1.756;-0.334;9.99;-0.096;-0.126;10.795;0.855;-4.292;8.407;1.756;-5.98;8.089;3.422;-0.013;4.807;0.031;1.117;4.459;0.22;1.401;9.461;0.04;2.911;7.543;1.612;0.098;9.864;0.339;1.401;9.461;0.04;3.36;4.879;3.632;2.608;0.979;1.914
-0.847;9.736;0.229;-2.194;9.373;0.285;0.007;5.486;-0.578;-0.105;8.443;-0.598;-0.105;8.443;-0.598;-0.364;9.976;-0.089;-0.023;4.793;0.029;0.007;5.486;-0.578;-0.023;4.793;0.029;-1.174;4.483;0.134;-2.987;5.187;3.749;-3.142;1.113;2.598;-1.174;4.483;0.134;-2.987;5.187;3.749;2.906;7.559;1.608;1.861;7.75;3.833;1.11;4.455;0.216;3.354;4.881;3.627;-2.194;9.373;0.285;-4.311;8.432;1.826;-0.364;9.976;-0.089;-0.145;10.785;0.857;-4.311;8.432;1.826;-6.008;8.09;3.478;-0.023;4.793;0.029;1.11;4.455;0.216;1.377;9.461;0.034;2.906;7.559;1.608;0.073;9.853;0.343;1.377;9.461;0.034;3.354;4.881;3.627;2.61;0.978;1.912
-0.868;9.73;0.248;-2.215;9.372;0.327;-0.003;5.485;-0.576;-0.127;8.441;-0.587;-0.127;8.441;-0.587;-0.389;9.973;-0.075;-0.027;4.789;0.028;-0.003;5.485;-0.576;-0.027;4.789;0.028;-1.176;4.472;0.135;-2.982;5.185;3.752;-3.141;1.113;2.598;-1.176;4.472;0.135;-2.982;5.185;3.752;2.9;7.578;1.604;1.861;7.751;3.833;1.109;4.458;0.211;3.36;4.88;3.618;-2.215;9.372;0.327;-4.324;8.457;1.894;-0.389;9.973;-0.075;-0.158;10.786;0.864;-4.324;8.457;1.894;-6.027;8.091;3.535;-0.027;4.789;0.028;1.109;4.458;0.211;1.356;9.469;0.032;2.9;7.578;1.604;0.052;9.853;0.352;1.356;9.469;0.032;3.36;4.88;3.618;2.611;0.976;1.909
-0.878;9.735;0.255;-2.226;9.383;0.352;-0.009;5.492;-0.57;-0.141;8.448;-0.584;-0.141;8.448;-0.584;-0.403;9.979;-0.071;-0.029;4.794;0.032;-0.009;5.492;-0.57;-0.029;4.794;0.032;-1.177;4.474;0.143;-2.971;5.184;3.766;-3.14;1.116;2.598;-1.177;4.474;0.143;-2.971;5.184;3.766;2.896;7.597;1.598;1.863;7.752;3.832;1.109;4.465;0.209;3.374;4.88;3.607;-2.226;9.383;0.352;-4.329;8.491;1.94;-0.403;9.979;-0.071;-0.159;10.797;0.861;-4.329;8.491;1.94;-6.027;8.126;3.586;-0.029;4.794;0.032;1.109;4.465;0.209;1.346;9.481;0.023;2.896;7.597;1.598;0.043;9.86;0.352;1.346;9.481;0.023;3.374;4.88;3.607;2.612;0.974;1.907
-0.881;9.743;0.25;-2.23;9.398;0.353;-0.015;5.497;-0.562;-0.147;8.453;-0.588;-0.147;8.453;-0.588;-0.407;9.986;-0.078;-0.032;4.799;0.04;-0.015;5.497;-0.562;-0.032;4.799;0.04;-1.179;4.477;0.155;-2.96;5.181;3.787;-3.139;1.119;2.599;-1.179;4.477;0.155;-2.96;5.181;3.787;2.891;7.612;1.597;1.864;7.752;3.834;1.106;4.47;0.21;3.393;4.879;3.595;-2.23;9.398;0.353;-4.33;8.521;1.953;-0.407;9.986;-0.078;-0.154;10.808;0.847;-4.33;8.521;1.953;-6.011;8.181;3.622;-0.032;4.799;0.04;1.106;4.47;0.21;1.342;9.488;0.012;2.891;7.612;1.597;0.04;9.869;0.344;1.342;9.488;0.012;3.393;4.879;3.595;2.612;0.972;1.906
-0.876;9.752;0.234;-2.225;9.407;0.337;-0.02;5.502;-0.553;-0.143;8.458;-0.599;-0.143;8.458;-0.599;-0.401;9.993;-0.095;-0.035;4.803;0.048;-0.02;5.502;-0.553;-0.035;4.803;0.048;-1.182;4.482;0.168;-2.95;5.177;3.807;-3.138;1.121;2.601;-1.182;4.482;0.168;-2.95;5.177;3.807;2.889;7.624;1.596;1.867;7.748;3.837;1.104;4.473;0.214;3.412;4.876;3.584;-2.225;9.407;0.337;-4.307;8.515;1.952;-0.401;9.993;-0.095;-0.145;10.82;0.825;-4.307;8.515;1.952;-5.939;8.206;3.675;-0.035;4.803;0.048;1.104;4.473;0.214;1.347;9.493;-0.003;2.889;7.624;1.596;0.045;9.876;0.328;1.347;9.493;-0.003;3.412;4.876;3.584;2.612;0.97;1.903
-0.857;9.756;0.198;-2.204;9.401;0.287;-0.014;5.5;-0.547;-0.118;8.456;-0.621;-0.118;8.456;-0.621;-0.379;9.995;-0.129;-0.029;4.802;0.055;-0.014;5.5;-0.547;-0.029;4.802;0.055;-1.177;4.484;0.177;-2.943;5.176;3.818;-3.137;1.123;2.603;-1.177;4.484;0.177;-2.943;5.176;3.818;2.895;7.635;1.604;1.873;7.746;3.846;1.109;4.47;0.22;3.432;4.873;3.581;-2.204;9.401;0.287;-4.26;8.47;1.913;-0.379;9.995;-0.129;-0.128;10.827;0.787;-4.26;8.47;1.913;-5.822;8.21;3.708;-0.029;4.802;0.055;1.109;4.47;0.22;1.367;9.494;-0.022;2.895;7.635;1.604;0.064;9.88;0.298;1.367;9.494;-0.022;3.432;4.873;3.581;2.614;0.968;1.904
-0.836;9.756;0.153;-2.18;9.386;0.229;-0.003;5.495;-0.548;-0.09;8.451;-0.65;-0.09;8.451;-0.65;-0.355;9.993;-0.171;-0.021;4.799;0.057;-0.003;5.495;-0.548;-0.021;4.799;0.057;-1.169;4.484;0.179;-2.942;5.176;3.817;-3.136;1.123;2.604;-1.169;4.484;0.179;-2.942;5.176;3.817;2.899;7.647;1.614;1.881;7.746;3.858;1.116;4.464;0.223;3.447;4.869;3.578;-2.18;9.386;0.229;-4.191;8.407;1.884;-0.355;9.993;-0.171;-0.112;10.831;0.743;-4.191;8.407;1.884;-5.635;8.214;3.782;-0.021;4.799;0.057;1.116;4.464;0.223;1.389;9.492;-0.044;2.899;7.647;1.614;0.083;9.881;0.262;1.389;9.492;-0.044;3.447;4.869;3.578;2.615;0.966;1.904
-0.808;9.761;0.101;-2.149;9.376;0.163;0.017;5.496;-0.555;-0.051;8.451;-0.684;-0.051;8.451;-0.684;-0.323;9.996;-0.218;-0.005;4.802;0.052;0.017;5.496;-0.555;-0.005;4.802;0.052;-1.155;4.493;0.173;-2.943;5.184;3.803;-3.137;1.127;2.601;-1.155;4.493;0.173;-2.943;5.184;3.803;2.903;7.664;1.63;1.891;7.752;3.877;1.13;4.463;0.222;3.461;4.866;3.577;-2.149;9.376;0.163;-4.099;8.34;1.854;-0.323;9.996;-0.218;-0.093;10.841;0.693;-4.099;8.34;1.854;-5.388;8.229;3.867;-0.005;4.802;0.052;1.13;4.463;0.222;1.42;9.496;-0.065;2.903;7.664;1.63;0.11;9.887;0.221;1.42;9.496;-0.065;3.461;4.866;3.577;2.616;0.965;1.904
-0.781;9.759;0.043;-2.119;9.364;0.094;0.015;5.484;-0.569;-0.02;8.439;-0.722;-0.02;8.439;-0.722;-0.291;9.989;-0.271;-0.009;4.792;0.04;0.015;5.484;-0.569;-0.009;4.792;0.04;-1.159;4.483;0.157;-2.96;5.186;3.779;-3.139;1.122;2.6;-1.159;4.483;0.157;-2.96;5.186;3.779;2.894;7.673;1.661;1.885;7.769;3.909;1.126;4.455;0.216;3.454;4.865;3.572;-2.119;9.364;0.094;-3.994;8.273;1.834;-0.291;9.989;-0.271;-0.073;10.841;0.635;-3.994;8.273;1.834;-5.085;8.254;3.964;-0.009;4.792;0.04;1.126;4.455;0.216;1.449;9.485;-0.088;2.894;7.673;1.661;0.136;9.881;0.174;1.449;9.485;-0.088;3.454;4.865;3.572;2.614;0.962;1.901
-0.748;9.764;-0.013;-2.084;9.361;0.03;0.019;5.48;-0.582;0.015;8.434;-0.757;0.015;8.434;-0.757;-0.253;9.988;-0.324;-0.009;4.789;0.029;0.019;5.48;-0.582;-0.009;4.789;0.029;-1.16;4.482;0.142;-2.974;5.193;3.755;-3.143;1.122;2.597;-1.16;4.482;0.142;-2.974;5.193;3.755;2.87;7.685;1.706;1.851;7.811;3.948;1.125;4.451;0.21;3.45;4.867;3.568;-2.084;9.361;0.03;-3.87;8.211;1.827;-0.253;9.988;-0.324;-0.049;10.848;0.579;-3.87;8.211;1.827;-4.733;8.282;4.058;-0.009;4.789;0.029;1.125;4.451;0.21;1.483;9.479;-0.108;2.87;7.685;1.706;0.168;9.883;0.128;1.483;9.479;-0.108;3.45;4.867;3.568;2.613;0.962;1.9
-0.718;9.77;-0.068;-2.052;9.359;-0.025;0.019;5.475;-0.593;0.044;8.428;-0.791;0.044;8.428;-0.791;-0.219;9.989;-0.376;-0.011;4.787;0.02;0.019;5.475;-0.593;-0.011;4.787;0.02;-1.164;4.482;0.13;-2.99;5.197;3.736;-3.146;1.121;2.596;-1.164;4.482;0.13;-2.99;5.197;3.736;2.83;7.7;1.756;1.786;7.887;3.982;1.121;4.448;0.206;3.443;4.868;3.565;-2.052;9.359;-0.025;-3.733;8.153;1.835;-0.219;9.989;-0.376;-0.024;10.856;0.522;-3.733;8.153;1.835;-4.342;8.309;4.144;-0.011;4.787;0.02;1.121;4.448;0.206;1.513;9.47;-0.132;2.83;7.7;1.756;0.197;9.885;0.08;1.513;9.47;-0.132;3.443;4.868;3.565;2.613;0.962;1.9
-0.694;9.778;-0.122;-2.025;9.358;-0.068;0.018;5.474;-0.602;0.065;8.424;-0.827;0.065;8.424;-0.827;-0.192;9.99;-0.43;-0.015;4.787;0.013;0.018;5.474;-0.602;-0.015;4.787;0.013;-1.168;4.484;0.121;-3.004;5.2;3.723;-3.148;1.12;2.594;-1.168;4.484;0.121;-3.004;5.2;3.723;2.778;7.723;1.803;1.704;7.993;4.006;1.117;4.447;0.203;3.436;4.87;3.564;-2.025;9.358;-0.068;-3.585;8.097;1.859;-0.192;9.99;-0.43;-0.001;10.863;0.464;-3.585;8.097;1.859;-3.924;8.327;4.217;-0.015;4.787;0.013;1.117;4.447;0.203;1.536;9.462;-0.163;2.778;7.723;1.803;0.221;9.89;0.03;1.536;9.462;-0.163;3.436;4.87;3.564;2.611;0.963;1.899
-0.671;9.784;-0.17;-1.998;9.357;-0.099;0.02;5.472;-0.605;0.083;8.42;-0.859;0.083;8.42;-0.859;-0.167;9.991;-0.479;-0.015;4.788;0.012;0.02;5.472;-0.605;-0.015;4.788;0.012;-1.169;4.488;0.12;-3.013;5.202;3.717;-3.149;1.119;2.595;-1.169;4.488;0.12;-3.013;5.202;3.717;2.724;7.757;1.855;1.616;8.115;4.029;1.115;4.445;0.205;3.43;4.871;3.568;-1.998;9.357;-0.099;-3.428;8.044;1.894;-0.167;9.991;-0.479;0.024;10.869;0.41;-3.428;8.044;1.894;-3.497;8.342;4.267;-0.015;4.788;0.012;1.115;4.445;0.205;1.559;9.455;-0.193;2.724;7.757;1.855;0.245;9.894;-0.018;1.559;9.455;-0.193;3.43;4.871;3.568;2.61;0.963;1.9
-0.648;9.795;-0.211;-1.971;9.358;-0.118;0.031;5.478;-0.606;0.104;8.422;-0.887;0.104;8.422;-0.887;-0.144;9.998;-0.522;-0.007;4.795;0.013;0.031;5.478;-0.606;-0.007;4.795;0.013;-1.162;4.499;0.121;-3.011;5.207;3.718;-3.147;1.125;2.595;-1.162;4.499;0.121;-3.011;5.207;3.718;2.677;7.809;1.905;1.532;8.237;4.046;1.122;4.448;0.207;3.434;4.87;3.572;-1.971;9.358;-0.118;-3.261;7.995;1.935;-0.144;9.998;-0.522;0.048;10.88;0.362;-3.261;7.995;1.935;-3.067;8.349;4.294;-0.007;4.795;0.013;1.122;4.448;0.207;1.583;9.461;-0.218;2.677;7.809;1.905;0.268;9.904;-0.06;1.583;9.461;-0.218;3.434;4.87;3.572;2.611;0.964;1.903
-0.636;9.794;-0.244;-1.955;9.352;-0.123;0.02;5.47;-0.605;0.109;8.412;-0.909;0.109;8.412;-0.909;-0.133;9.992;-0.559;-0.017;4.788;0.014;0.02;5.47;-0.605;-0.017;4.788;0.014;-1.171;4.491;0.123;-3.014;5.202;3.721;-3.148;1.121;2.597;-1.171;4.491;0.123;-3.014;5.202;3.721;2.64;7.865;1.948;1.457;8.345;4.058;1.113;4.443;0.208;3.425;4.871;3.573;-1.955;9.352;-0.123;-3.103;7.948;1.986;-0.133;9.992;-0.559;0.066;10.88;0.317;-3.103;7.948;1.986;-2.652;8.344;4.303;-0.017;4.788;0.014;1.113;4.443;0.208;1.598;9.461;-0.243;2.64;7.865;1.948;0.281;9.902;-0.098;1.598;9.461;-0.243;3.425;4.871;3.573;2.61;0.963;1.902
-0.62;9.798;-0.267;-1.935;9.353;-0.117;0.021;5.47;-0.603;0.12;8.41;-0.925;0.12;8.41;-0.925;-0.118;9.993;-0.587;-0.016;4.788;0.016;0.021;5.47;-0.603;-0.016;4.788;0.016;-1.171;4.491;0.126;-3.005;5.203;3.729;-3.147;1.123;2.598;-1.171;4.491;0.126;-3.005;5.203;3.729;2.621;7.926;1.981;1.401;8.437;4.062;1.114;4.443;0.209;3.427;4.871;3.573;-1.935;9.353;-0.117;-2.944;7.912;2.038;-0.118;9.993;-0.587;0.085;10.887;0.283;-2.944;7.912;2.038;-2.259;8.336;4.291;-0.016;4.788;0.016;1.114;4.443;0.209;1.618;9.473;-0.263;2.621;7.926;1.981;0.298;9.906;-0.127;1.618;9.473;-0.263;3.427;4.871;3.573;2.611;0.963;1.902
