right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z
-0.547;9.868;0.306;-1.862;9.475;0.049;0.027;5.562;-0.551;0.138;8.519;-0.478;0.138;8.519;-0.478;-0.02;10.066;0.031;-0.0;4.833;0.013;0.027;5.562;-0.551;-0.0;4.833;0.013;-1.153;4.523;0.111;-2.907;5.255;3.75;-2.632;1.063;3.209;-1.153;4.523;0.111;-2.907;5.255;3.75;3.019;7.332;1.737;1.897;7.755;3.891;1.133;4.478;0.165;3.539;5.016;3.447;-1.862;9.475;0.049;-4.02;8.122;1.168;-0.02;10.066;0.031;0.069;10.844;1.022;-4.02;8.122;1.168;-5.484;8.157;3.061;-0.0;4.833;0.013;1.133;4.478;0.165;1.668;9.443;0.269;3.019;7.332;1.737;0.368;9.9;0.493;1.668;9.443;0.269;3.539;5.016;3.447;2.637;0.859;2.648
-0.578;9.867;0.312;-1.904;9.495;0.082;0.014;5.563;-0.552;0.105;8.52;-0.479;0.105;8.52;-0.479;-0.053;10.065;0.035;-0.012;4.833;0.011;0.014;5.563;-0.552;-0.012;4.833;0.011;-1.163;4.519;0.105;-2.942;5.253;3.731;-2.637;1.061;3.207;-1.163;4.519;0.105;-2.942;5.253;3.731;3.004;7.335;1.726;1.896;7.754;3.888;1.122;4.483;0.166;3.508;5.023;3.463;-1.904;9.495;0.082;-4.092;8.224;1.237;-0.053;10.065;0.035;0.048;10.84;1.027;-4.092;8.224;1.237;-5.623;8.192;3.076;-0.012;4.833;0.011;1.122;4.483;0.166;1.638;9.442;0.268;3.004;7.335;1.726;0.338;9.9;0.495;1.638;9.442;0.268;3.508;5.023;3.463;2.633;0.863;2.649
-0.61;9.865;0.315;-1.943;9.505;0.11;0.004;5.564;-0.553;0.074;8.522;-0.481;0.074;8.522;-0.481;-0.086;10.066;0.036;-0.021;4.834;0.009;0.004;5.564;-0.553;-0.021;4.834;0.009;-1.171;4.514;0.099;-2.975;5.251;3.712;-2.643;1.059;3.206;-1.171;4.514;0.099;-2.975;5.251;3.712;2.985;7.34;1.714;1.891;7.754;3.885;1.114;4.489;0.167;3.483;5.029;3.476;-1.943;9.505;0.11;-4.141;8.292;1.308;-0.086;10.066;0.036;0.027;10.839;1.029;-4.141;8.292;1.308;-5.712;8.204;3.111;-0.021;4.834;0.009;1.114;4.489;0.167;1.606;9.445;0.263;2.985;7.34;1.714;0.307;9.901;0.494;1.606;9.445;0.263;3.483;5.029;3.476;2.632;0.867;2.65
-0.64;9.861;0.316;-1.978;9.505;0.137;-0.003;5.564;-0.556;0.047;8.522;-0.485;0.047;8.522;-0.485;-0.119;10.065;0.034;-0.026;4.833;0.006;-0.003;5.564;-0.556;-0.026;4.833;0.006;-1.175;4.509;0.094;-3.0;5.249;3.696;-2.646;1.057;3.204;-1.175;4.509;0.094;-3.0;5.249;3.696;2.968;7.349;1.702;1.887;7.754;3.881;1.11;4.493;0.167;3.465;5.031;3.486;-1.978;9.505;0.137;-4.164;8.325;1.39;-0.119;10.065;0.034;0.007;10.836;1.027;-4.164;8.325;1.39;-5.744;8.19;3.182;-0.026;4.833;0.006;1.11;4.493;0.167;1.577;9.448;0.256;2.968;7.349;1.702;0.277;9.901;0.49;1.577;9.448;0.256;3.465;5.031;3.486;2.631;0.868;2.651
-0.668;9.857;0.315;-2.008;9.5;0.155;-0.007;5.564;-0.557;0.024;8.522;-0.488;0.024;8.522;-0.488;-0.149;10.064;0.031;-0.029;4.833;0.005;-0.007;5.564;-0.557;-0.029;4.833;0.005;-1.176;4.505;0.092;-3.015;5.248;3.686;-2.645;1.056;3.205;-1.176;4.505;0.092;-3.015;5.248;3.686;2.954;7.362;1.693;1.883;7.756;3.879;1.108;4.497;0.168;3.455;5.033;3.493;-2.008;9.5;0.155;-4.184;8.35;1.454;-0.149;10.064;0.031;-0.013;10.835;1.023;-4.184;8.35;1.454;-5.773;8.184;3.235;-0.029;4.833;0.005;1.108;4.497;0.168;1.551;9.455;0.25;2.954;7.362;1.693;0.249;9.903;0.486;1.551;9.455;0.25;3.455;5.033;3.493;2.63;0.869;2.652
-0.691;9.853;0.317;-2.032;9.491;0.176;-0.01;5.565;-0.556;0.007;8.523;-0.489;0.007;8.523;-0.489;-0.175;10.064;0.031;-0.029;4.833;0.006;-0.01;5.565;-0.556;-0.029;4.833;0.006;-1.176;4.503;0.092;-3.021;5.247;3.683;-2.643;1.056;3.205;-1.176;4.503;0.092;-3.021;5.247;3.683;2.947;7.378;1.686;1.883;7.758;3.878;1.109;4.5;0.168;3.453;5.032;3.496;-2.032;9.491;0.176;-4.195;8.362;1.513;-0.175;10.064;0.031;-0.03;10.834;1.022;-4.195;8.362;1.513;-5.788;8.169;3.287;-0.029;4.833;0.006;1.109;4.5;0.168;1.53;9.463;0.246;2.947;7.378;1.686;0.227;9.905;0.484;1.53;9.463;0.246;3.453;5.032;3.496;2.629;0.869;2.653
-0.712;9.849;0.323;-2.054;9.482;0.199;-0.012;5.565;-0.555;-0.009;8.523;-0.487;-0.009;8.523;-0.487;-0.199;10.063;0.035;-0.029;4.834;0.006;-0.012;5.565;-0.555;-0.029;4.834;0.006;-1.175;4.501;0.095;-3.018;5.248;3.686;-2.642;1.056;3.206;-1.175;4.501;0.095;-3.018;5.248;3.686;2.944;7.396;1.68;1.885;7.761;3.877;1.11;4.502;0.166;3.458;5.032;3.492;-2.054;9.482;0.199;-4.203;8.37;1.57;-0.199;10.063;0.035;-0.047;10.834;1.023;-4.203;8.37;1.57;-5.8;8.152;3.34;-0.029;4.834;0.006;1.11;4.502;0.166;1.511;9.472;0.243;2.944;7.396;1.68;0.206;9.907;0.486;1.511;9.472;0.243;3.458;5.032;3.492;2.63;0.869;2.651
-0.73;9.845;0.332;-2.072;9.475;0.225;-0.01;5.566;-0.554;-0.023;8.525;-0.483;-0.023;8.525;-0.483;-0.22;10.062;0.04;-0.025;4.835;0.007;-0.01;5.566;-0.554;-0.025;4.835;0.007;-1.171;4.5;0.098;-3.007;5.249;3.692;-2.641;1.058;3.207;-1.171;4.5;0.098;-3.007;5.249;3.692;2.94;7.41;1.675;1.886;7.763;3.877;1.114;4.504;0.164;3.469;5.03;3.485;-2.072;9.475;0.225;-4.21;8.38;1.626;-0.22;10.062;0.04;-0.06;10.836;1.026;-4.21;8.38;1.626;-5.809;8.142;3.391;-0.025;4.835;0.007;1.114;4.504;0.164;1.495;9.481;0.241;2.94;7.41;1.675;0.189;9.909;0.489;1.495;9.481;0.241;3.469;5.03;3.485;2.631;0.867;2.65
-0.743;9.843;0.343;-2.086;9.471;0.252;-0.009;5.568;-0.553;-0.035;8.526;-0.476;-0.035;8.526;-0.476;-0.236;10.063;0.048;-0.021;4.836;0.008;-0.009;5.568;-0.553;-0.021;4.836;0.008;-1.166;4.501;0.102;-2.99;5.251;3.702;-2.64;1.059;3.208;-1.166;4.501;0.102;-2.99;5.251;3.702;2.935;7.419;1.671;1.886;7.763;3.876;1.119;4.507;0.161;3.483;5.026;3.477;-2.086;9.471;0.252;-4.217;8.392;1.678;-0.236;10.063;0.048;-0.068;10.839;1.031;-4.217;8.392;1.678;-5.82;8.134;3.436;-0.021;4.836;0.008;1.119;4.507;0.161;1.482;9.487;0.241;2.935;7.419;1.671;0.176;9.912;0.494;1.482;9.487;0.241;3.483;5.026;3.477;2.633;0.865;2.649
-0.755;9.843;0.358;-2.099;9.471;0.283;-0.009;5.57;-0.55;-0.048;8.528;-0.465;-0.048;8.528;-0.465;-0.251;10.064;0.06;-0.02;4.837;0.01;-0.009;5.57;-0.55;-0.02;4.837;0.01;-1.164;4.501;0.107;-2.973;5.251;3.715;-2.638;1.059;3.208;-1.164;4.501;0.107;-2.973;5.251;3.715;2.929;7.423;1.667;1.887;7.763;3.876;1.122;4.508;0.159;3.498;5.023;3.467;-2.099;9.471;0.283;-4.227;8.406;1.724;-0.251;10.064;0.06;-0.073;10.844;1.038;-4.227;8.406;1.724;-5.837;8.129;3.472;-0.02;4.837;0.01;1.122;4.508;0.159;1.47;9.491;0.243;2.929;7.423;1.667;0.165;9.915;0.503;1.47;9.491;0.243;3.498;5.023;3.467;2.635;0.863;2.648
-0.763;9.843;0.374;-2.108;9.474;0.309;-0.011;5.572;-0.546;-0.06;8.53;-0.454;-0.06;8.53;-0.454;-0.261;10.066;0.072;-0.02;4.838;0.012;-0.011;5.572;-0.546;-0.02;4.838;0.012;-1.164;4.502;0.113;-2.959;5.251;3.728;-2.636;1.06;3.209;-1.164;4.502;0.113;-2.959;5.251;3.728;2.922;7.421;1.664;1.887;7.761;3.876;1.122;4.509;0.158;3.511;5.021;3.456;-2.108;9.474;0.309;-4.236;8.417;1.756;-0.261;10.066;0.072;-0.072;10.849;1.045;-4.236;8.417;1.756;-5.85;8.127;3.499;-0.02;4.838;0.012;1.122;4.509;0.158;1.461;9.492;0.245;2.922;7.421;1.664;0.158;9.917;0.512;1.461;9.492;0.245;3.511;5.021;3.456;2.636;0.861;2.646
-0.761;9.847;0.384;-2.108;9.482;0.325;-0.014;5.574;-0.541;-0.065;8.531;-0.445;-0.065;8.531;-0.445;-0.261;10.068;0.08;-0.022;4.839;0.016;-0.014;5.574;-0.541;-0.022;4.839;0.016;-1.166;4.503;0.119;-2.951;5.252;3.739;-2.636;1.061;3.21;-1.166;4.503;0.119;-2.951;5.252;3.739;2.915;7.41;1.662;1.887;7.757;3.876;1.12;4.51;0.158;3.522;5.019;3.448;-2.108;9.482;0.325;-4.242;8.434;1.769;-0.261;10.068;0.08;-0.061;10.855;1.048;-4.242;8.434;1.769;-5.852;8.145;3.516;-0.022;4.839;0.016;1.12;4.51;0.158;1.46;9.487;0.247;2.915;7.41;1.662;0.16;9.918;0.519;1.46;9.487;0.247;3.522;5.019;3.448;2.636;0.86;2.646
-0.757;9.847;0.393;-2.106;9.492;0.331;-0.018;5.57;-0.538;-0.067;8.527;-0.436;-0.067;8.527;-0.436;-0.256;10.065;0.088;-0.025;4.835;0.019;-0.018;5.57;-0.538;-0.025;4.835;0.019;-1.169;4.499;0.122;-2.95;5.25;3.744;-2.637;1.059;3.211;-1.169;4.499;0.122;-2.95;5.25;3.744;2.908;7.39;1.662;1.888;7.75;3.878;1.117;4.505;0.16;3.527;5.016;3.443;-2.106;9.492;0.331;-4.256;8.453;1.758;-0.256;10.065;0.088;-0.046;10.856;1.051;-4.256;8.453;1.758;-5.862;8.182;3.511;-0.025;4.835;0.019;1.117;4.505;0.16;1.462;9.475;0.25;2.908;7.39;1.662;0.166;9.915;0.526;1.462;9.475;0.25;3.527;5.016;3.443;2.636;0.857;2.647
-0.747;9.859;0.392;-2.098;9.512;0.324;-0.018;5.578;-0.529;-0.064;8.536;-0.437;-0.064;8.536;-0.437;-0.245;10.075;0.087;-0.026;4.843;0.028;-0.018;5.578;-0.529;-0.026;4.843;0.028;-1.17;4.507;0.131;-2.958;5.249;3.751;-2.636;1.061;3.211;-1.17;4.507;0.131;-2.958;5.249;3.751;2.901;7.377;1.659;1.886;7.746;3.876;1.116;4.512;0.169;3.532;5.017;3.449;-2.098;9.512;0.324;-4.262;8.469;1.727;-0.245;10.075;0.087;-0.027;10.866;1.048;-4.262;8.469;1.727;-5.853;8.214;3.497;-0.026;4.843;0.028;1.116;4.512;0.169;1.468;9.472;0.249;2.901;7.377;1.659;0.176;9.922;0.525;1.468;9.472;0.249;3.532;5.017;3.449;2.636;0.86;2.646
-0.732;9.865;0.384;-2.083;9.52;0.304;-0.015;5.58;-0.525;-0.053;8.538;-0.442;-0.053;8.538;-0.442;-0.228;10.079;0.08;-0.024;4.845;0.031;-0.015;5.58;-0.525;-0.024;4.845;0.031;-1.169;4.51;0.132;-2.972;5.249;3.745;-2.638;1.061;3.21;-1.169;4.51;0.132;-2.972;5.249;3.745;2.902;7.367;1.661;1.885;7.743;3.876;1.117;4.514;0.176;3.53;5.016;3.458;-2.083;9.52;0.304;-4.252;8.455;1.682;-0.228;10.079;0.08;-0.007;10.869;1.041;-4.252;8.455;1.682;-5.806;8.223;3.487;-0.024;4.845;0.031;1.117;4.514;0.176;1.481;9.467;0.246;2.902;7.367;1.661;0.191;9.924;0.52;1.481;9.467;0.246;3.53;5.016;3.458;2.636;0.861;2.647
-0.714;9.867;0.368;-2.062;9.517;0.27;-0.008;5.579;-0.526;-0.034;8.537;-0.453;-0.034;8.537;-0.453;-0.208;10.079;0.067;-0.021;4.845;0.032;-0.008;5.579;-0.526;-0.021;4.845;0.032;-1.166;4.511;0.127;-2.989;5.249;3.731;-2.639;1.06;3.208;-1.166;4.511;0.127;-2.989;5.249;3.731;2.911;7.364;1.667;1.887;7.742;3.878;1.119;4.513;0.182;3.523;5.017;3.471;-2.062;9.517;0.27;-4.227;8.417;1.627;-0.208;10.079;0.067;0.012;10.868;1.028;-4.227;8.417;1.627;-5.716;8.223;3.491;-0.021;4.845;0.032;1.119;4.513;0.182;1.499;9.464;0.243;2.911;7.364;1.667;0.208;9.924;0.509;1.499;9.464;0.243;3.523;5.017;3.471;2.636;0.862;2.648
-0.696;9.866;0.344;-2.041;9.51;0.226;-0.0;5.575;-0.532;-0.012;8.533;-0.469;-0.012;8.533;-0.469;-0.187;10.076;0.047;-0.016;4.842;0.028;-0.0;5.575;-0.532;-0.016;4.842;0.028;-1.162;4.509;0.117;-3.007;5.248;3.709;-2.64;1.059;3.206;-1.162;4.509;0.117;-3.007;5.248;3.709;2.925;7.367;1.674;1.89;7.742;3.88;1.123;4.51;0.185;3.512;5.018;3.484;-2.041;9.51;0.226;-4.193;8.371;1.571;-0.187;10.076;0.047;0.027;10.864;1.01;-4.193;8.371;1.571;-5.578;8.233;3.518;-0.016;4.842;0.028;1.123;4.51;0.185;1.518;9.462;0.237;2.925;7.367;1.674;0.224;9.921;0.492;1.518;9.462;0.237;3.512;5.018;3.484;2.636;0.864;2.648
-0.681;9.865;0.317;-2.023;9.504;0.18;0.007;5.57;-0.539;0.007;8.529;-0.486;0.007;8.529;-0.486;-0.169;10.073;0.024;-0.013;4.839;0.022;0.007;5.57;-0.539;-0.013;4.839;0.022;-1.16;4.506;0.107;-3.026;5.247;3.687;-2.641;1.057;3.203;-1.16;4.506;0.107;-3.026;5.247;3.687;2.938;7.373;1.68;1.892;7.743;3.882;1.125;4.506;0.186;3.498;5.02;3.497;-2.023;9.504;0.18;-4.156;8.323;1.52;-0.169;10.073;0.024;0.036;10.861;0.99;-4.156;8.323;1.52;-5.407;8.252;3.559;-0.013;4.839;0.022;1.125;4.506;0.186;1.535;9.461;0.229;2.938;7.373;1.68;0.238;9.918;0.474;1.535;9.461;0.229;3.498;5.02;3.497;2.635;0.865;2.649
-0.665;9.867;0.288;-2.004;9.502;0.133;0.012;5.567;-0.547;0.026;8.526;-0.505;0.026;8.526;-0.505;-0.149;10.073;-0.002;-0.011;4.837;0.017;0.012;5.567;-0.547;-0.011;4.837;0.017;-1.158;4.507;0.097;-3.042;5.247;3.669;-2.643;1.056;3.201;-1.158;4.507;0.097;-3.042;5.247;3.669;2.947;7.378;1.683;1.892;7.744;3.882;1.126;4.504;0.187;3.484;5.023;3.507;-2.004;9.502;0.133;-4.111;8.284;1.479;-0.149;10.073;-0.002;0.044;10.861;0.966;-4.111;8.284;1.479;-5.193;8.286;3.614;-0.011;4.837;0.017;1.126;4.504;0.187;1.552;9.46;0.217;2.947;7.378;1.683;0.254;9.918;0.452;1.552;9.46;0.217;3.484;5.023;3.507;2.634;0.867;2.65
-0.65;9.871;0.257;-1.987;9.504;0.089;0.012;5.564;-0.553;0.041;8.522;-0.525;0.041;8.522;-0.525;-0.132;10.073;-0.031;-0.013;4.836;0.014;0.012;5.564;-0.553;-0.013;4.836;0.014;-1.162;4.508;0.092;-3.055;5.246;3.659;-2.645;1.055;3.2;-1.162;4.508;0.092;-3.055;5.246;3.659;2.95;7.38;1.683;1.893;7.744;3.881;1.122;4.502;0.188;3.471;5.026;3.514;-1.987;9.504;0.089;-4.06;8.251;1.456;-0.132;10.073;-0.031;0.049;10.863;0.938;-4.06;8.251;1.456;-4.941;8.328;3.68;-0.013;4.836;0.014;1.122;4.502;0.188;1.566;9.458;0.201;2.95;7.38;1.683;0.267;9.919;0.426;1.566;9.458;0.201;3.471;5.026;3.514;2.633;0.869;2.65
